account_id,customer_id,account_type,balance,status,created_at
ACC_1011328,C_107557,CURRENT,18436.59,ACTIVE,2017-02-26 05:23:44
ACC_1011329,C_107558,SAVINGS,9889.07,ACTIVE,2024-08-30 02:19:09
ACC_1011330,C_107558,CURRENT,151.19,ACTIVE,2024-09-02 08:20:09
ACC_1011331,C_107559,BUSINESS,176952.69,ACTIVE,2020-05-10 19:47:04
ACC_1011332,C_107560,CURRENT,2192.93,ACTIVE,2024-08-28 08:18:35
ACC_1011333,C_107561,CURRENT,6581.25,ACTIVE,2025-07-16 05:08:11
ACC_1011334,C_107562,SAVINGS,10356.82,ACTIVE,2019-11-04 05:48:22
ACC_1011335,C_107563,BUSINESS,214809.49,DORMANT,2025-06-19 22:31:25
ACC_1011336,C_107564,CURRENT,461.77,ACTIVE,2020-01-22 21:58:08
ACC_1011337,C_107565,SAVINGS,6102.85,ACTIVE,2024-01-01 18:30:16
ACC_1011338,C_107565,CURRENT,301.51,ACTIVE,2024-01-13 02:47:16
ACC_1011339,C_107566,CURRENT,444.47,ACTIVE,2020-09-25 06:39:17
ACC_1011340,C_107566,SAVINGS,10271.89,DORMANT,2020-10-06 12:56:17
ACC_1011341,C_107567,BUSINESS,489762.23,ACTIVE,2020-03-24 19:27:42
ACC_1011342,C_107568,CURRENT,4444.49,ACTIVE,2018-10-30 09:03:47
ACC_1011343,C_107568,BUSINESS,13940.53,ACTIVE,2018-11-01 00:05:47
ACC_1011344,C_107568,CURRENT,695.9,ACTIVE,2018-10-23 03:03:47
ACC_1011345,C_107569,BUSINESS,177729.66,ACTIVE,2022-01-24 16:16:48
ACC_1011346,C_107570,CURRENT,6498.84,ACTIVE,2017-05-22 21:58:20
ACC_1011347,C_107571,CURRENT,4781.7,ACTIVE,2019-07-22 17:23:29
ACC_1011348,C_107571,SAVINGS,33123.3,ACTIVE,2019-07-23 21:58:29
ACC_1011349,C_107572,BUSINESS,16523.17,ACTIVE,2022-06-28 23:22:04
ACC_1011350,C_107573,BUSINESS,13505.23,DORMANT,2024-01-16 16:14:31
ACC_1011351,C_107573,CURRENT,4439.93,ACTIVE,2024-01-21 10:43:31
ACC_1011352,C_107574,CURRENT,1127.03,ACTIVE,2018-08-06 15:09:11
ACC_1011353,C_107575,CURRENT,216.58,ACTIVE,2023-03-25 00:04:49
ACC_1011354,C_107575,BUSINESS,71032.85,ACTIVE,2023-03-13 16:34:49
ACC_1011355,C_107576,SAVINGS,9450.49,ACTIVE,2022-12-04 05:28:40
ACC_1011356,C_107576,SAVINGS,8089.84,ACTIVE,2022-11-27 00:51:40
ACC_1011357,C_107577,SAVINGS,44499.27,ACTIVE,2023-07-24 22:06:37
ACC_1011358,C_107577,BUSINESS,235045.07,ACTIVE,2023-07-31 01:49:37
ACC_1011359,C_107578,CURRENT,909.12,ACTIVE,2016-11-27 03:56:18
ACC_1011360,C_107578,CURRENT,1983.02,ACTIVE,2016-12-06 06:33:18
ACC_1011361,C_107579,CURRENT,2665.69,DORMANT,2018-04-10 21:59:59
ACC_1011362,C_107579,BUSINESS,346749.11,ACTIVE,2018-04-01 08:05:59
ACC_1011363,C_107580,CURRENT,767.56,ACTIVE,2016-08-09 11:57:56
ACC_1011364,C_107580,CURRENT,948.82,ACTIVE,2016-08-30 19:49:56
ACC_1011365,C_107581,SAVINGS,24081.07,ACTIVE,2024-08-19 23:39:35
ACC_1011366,C_107582,SAVINGS,2410.78,ACTIVE,2017-06-17 12:17:19
ACC_1011367,C_107583,SAVINGS,14388.54,ACTIVE,2024-06-12 00:04:27
ACC_1011368,C_107584,BUSINESS,80077.94,ACTIVE,2017-05-28 22:00:49
ACC_1011369,C_107584,CURRENT,1355.69,ACTIVE,2017-05-24 22:16:49
ACC_1011370,C_107585,SAVINGS,12629.97,ACTIVE,2016-10-16 00:40:34
ACC_1011371,C_107585,BUSINESS,15088.83,ACTIVE,2016-10-05 14:16:34
ACC_1011372,C_107586,SAVINGS,15233.06,ACTIVE,2021-03-13 07:26:14
ACC_1011373,C_107586,SAVINGS,10764.92,DORMANT,2021-04-03 05:23:14
ACC_1011374,C_107587,BUSINESS,140103.08,DORMANT,2020-09-21 17:01:08
ACC_1011375,C_107587,CURRENT,276.79,ACTIVE,2020-08-27 20:56:08
ACC_1011376,C_107588,SAVINGS,8980.81,ACTIVE,2020-03-15 21:12:30
ACC_1011377,C_107589,BUSINESS,49514.17,ACTIVE,2019-11-12 19:33:49
ACC_1011378,C_107589,CURRENT,351.28,ACTIVE,2019-11-12 14:47:49
ACC_1011379,C_107589,SAVINGS,3917.2,ACTIVE,2019-11-05 15:55:49
ACC_1011380,C_107590,SAVINGS,8418.18,ACTIVE,2016-11-19 14:06:17
ACC_1011381,C_107590,BUSINESS,3332.12,ACTIVE,2016-11-18 09:02:17
ACC_1011382,C_107591,BUSINESS,20529.84,DORMANT,2016-12-01 04:27:57
ACC_1011383,C_107592,SAVINGS,9266.87,ACTIVE,2022-01-01 00:05:29
ACC_1011384,C_107593,SAVINGS,28407.82,ACTIVE,2023-04-14 17:27:16
ACC_1011385,C_107593,SAVINGS,3852.56,DORMANT,2023-05-03 02:53:16
ACC_1011386,C_107593,SAVINGS,3512.63,ACTIVE,2023-04-27 15:18:16
ACC_1011387,C_107594,SAVINGS,2870.65,ACTIVE,2024-08-08 07:41:53
ACC_1011388,C_107595,SAVINGS,30495.58,ACTIVE,2024-11-06 10:07:58
ACC_1011389,C_107595,CURRENT,355.44,ACTIVE,2024-11-23 08:20:58
ACC_1011390,C_107596,BUSINESS,37840.18,ACTIVE,2018-03-08 06:42:22
ACC_1011391,C_107597,CURRENT,2410.01,ACTIVE,2021-03-02 22:41:39
ACC_1011392,C_107597,CURRENT,1527.52,ACTIVE,2021-03-25 02:33:39
ACC_1011393,C_107597,SAVINGS,23488.34,ACTIVE,2021-03-25 07:09:39
ACC_1011394,C_107598,CURRENT,1551.43,ACTIVE,2018-09-04 02:52:44
ACC_1011395,C_107598,CURRENT,4966.94,ACTIVE,2018-09-04 22:11:44
ACC_1011396,C_107599,BUSINESS,116300.61,ACTIVE,2020-08-17 14:53:45
ACC_1011397,C_107600,CURRENT,3488.2,ACTIVE,2017-01-23 00:11:02
ACC_1011398,C_107600,BUSINESS,24188.45,ACTIVE,2017-02-11 19:34:02
ACC_1011399,C_107601,SAVINGS,3161.93,ACTIVE,2018-07-31 18:12:00
ACC_1011400,C_107601,BUSINESS,60553.51,ACTIVE,2018-08-09 11:03:00
ACC_1011401,C_107602,CURRENT,1541.32,ACTIVE,2017-05-27 05:10:40
ACC_1011402,C_107603,CURRENT,1005.56,ACTIVE,2019-12-15 10:47:15
ACC_1011403,C_107603,SAVINGS,5862.59,ACTIVE,2019-12-01 20:40:15
ACC_1011404,C_107604,CURRENT,5796.13,ACTIVE,2017-08-22 12:39:50
ACC_1011405,C_107605,BUSINESS,60892.16,ACTIVE,2022-05-18 06:18:06
ACC_1011406,C_107605,CURRENT,4105.46,ACTIVE,2022-06-08 11:08:06
ACC_1011407,C_107606,CURRENT,5856.17,ACTIVE,2018-07-26 18:29:43
ACC_1011408,C_107607,SAVINGS,1768.99,ACTIVE,2016-08-04 01:04:38
ACC_1011409,C_107608,BUSINESS,34442.0,ACTIVE,2018-04-23 08:31:43
ACC_1011410,C_107609,SAVINGS,17311.49,ACTIVE,2017-03-12 06:24:31
ACC_1011411,C_107610,CURRENT,641.09,ACTIVE,2020-10-17 00:30:57
ACC_1011412,C_107611,CURRENT,416.71,ACTIVE,2024-09-27 15:52:37
ACC_1011413,C_107611,SAVINGS,77364.83,DORMANT,2024-10-12 06:28:37
ACC_1011414,C_107611,BUSINESS,96713.69,ACTIVE,2024-09-25 00:53:37
ACC_1011415,C_107612,SAVINGS,8438.26,ACTIVE,2018-08-28 16:30:04
ACC_1011416,C_107613,BUSINESS,133692.72,DORMANT,2019-02-25 05:54:53
ACC_1011417,C_107614,CURRENT,998.0,ACTIVE,2019-04-11 20:33:14
ACC_1011418,C_107614,BUSINESS,163849.35,ACTIVE,2019-04-26 16:57:14
ACC_1011419,C_107615,SAVINGS,4829.02,DORMANT,2024-09-16 01:36:07
ACC_1011420,C_107615,SAVINGS,36434.44,DORMANT,2024-09-18 07:11:07
ACC_1011421,C_107616,CURRENT,1167.19,ACTIVE,2021-09-16 18:19:59
ACC_1011422,C_107616,CURRENT,3942.11,DORMANT,2021-09-22 00:59:59
ACC_1011423,C_107617,CURRENT,603.04,ACTIVE,2023-07-03 18:46:55
ACC_1011424,C_107617,SAVINGS,3567.43,ACTIVE,2023-06-19 00:47:55
ACC_1011425,C_107618,SAVINGS,14208.17,ACTIVE,2020-11-05 09:03:20
ACC_1011426,C_107618,SAVINGS,14669.49,ACTIVE,2020-11-01 20:10:20
ACC_1011427,C_107618,BUSINESS,31493.95,ACTIVE,2020-11-12 01:34:20
ACC_1011428,C_107619,SAVINGS,11525.82,ACTIVE,2022-06-08 09:04:06
ACC_1011429,C_107619,BUSINESS,11159.24,ACTIVE,2022-06-23 01:22:06
ACC_1011430,C_107620,BUSINESS,3987.68,ACTIVE,2016-05-15 06:31:38
ACC_1011431,C_107620,CURRENT,586.14,ACTIVE,2016-04-29 06:53:38
ACC_1011432,C_107620,SAVINGS,30786.71,ACTIVE,2016-04-30 05:58:38
ACC_1011433,C_107621,BUSINESS,299230.5,ACTIVE,2024-07-25 19:48:35
ACC_1011434,C_107621,CURRENT,12147.39,ACTIVE,2024-08-02 08:52:35
ACC_1011435,C_107622,BUSINESS,174757.84,ACTIVE,2026-01-27 01:49:34
ACC_1011436,C_107623,CURRENT,2343.66,ACTIVE,2023-01-05 09:34:29
ACC_1011437,C_107624,SAVINGS,26313.14,ACTIVE,2024-06-08 04:48:32
ACC_1011438,C_107625,CURRENT,594.85,ACTIVE,2023-05-23 01:24:35
ACC_1011439,C_107626,CURRENT,15940.64,ACTIVE,2019-05-28 09:31:42
ACC_1011440,C_107627,CURRENT,2243.26,ACTIVE,2020-05-17 20:20:54
ACC_1011441,C_107628,BUSINESS,258242.99,ACTIVE,2022-03-02 17:12:49
ACC_1011442,C_107629,CURRENT,363.08,ACTIVE,2017-02-13 03:25:37
ACC_1011443,C_107629,CURRENT,1021.14,ACTIVE,2017-02-27 17:05:37
ACC_1011444,C_107630,BUSINESS,1129179.59,ACTIVE,2019-11-01 04:54:06
ACC_1011445,C_107631,CURRENT,1259.21,ACTIVE,2018-11-02 05:32:04
ACC_1011446,C_107632,SAVINGS,21195.54,ACTIVE,2019-05-01 00:29:49
ACC_1011447,C_107633,CURRENT,529.82,ACTIVE,2018-09-27 10:47:22
ACC_1011448,C_107633,BUSINESS,44021.31,ACTIVE,2018-09-17 22:06:22
ACC_1011449,C_107634,SAVINGS,3405.26,ACTIVE,2023-12-10 00:52:52
ACC_1011450,C_107634,BUSINESS,68597.75,ACTIVE,2023-11-25 23:09:52
ACC_1011451,C_107635,CURRENT,3483.59,ACTIVE,2025-10-29 22:17:49
ACC_1011452,C_107636,SAVINGS,28762.9,ACTIVE,2021-01-09 20:27:52
ACC_1011453,C_107637,SAVINGS,69469.23,ACTIVE,2022-01-13 18:52:54
ACC_1011454,C_107638,SAVINGS,14180.03,ACTIVE,2023-03-11 22:45:41
ACC_1011455,C_107638,BUSINESS,60770.27,DORMANT,2023-03-09 06:08:41
ACC_1011456,C_107639,CURRENT,1944.0,ACTIVE,2025-04-25 09:52:01
ACC_1011457,C_107640,CURRENT,1625.73,ACTIVE,2023-08-27 06:17:15
ACC_1011458,C_107641,SAVINGS,7890.94,ACTIVE,2025-09-21 08:14:53
ACC_1011459,C_107641,BUSINESS,1500000.0,ACTIVE,2025-09-24 03:44:53
ACC_1011460,C_107642,SAVINGS,2812.08,ACTIVE,2023-02-07 03:41:10
ACC_1011461,C_107642,CURRENT,3450.12,ACTIVE,2023-02-09 10:09:10
ACC_1011462,C_107643,BUSINESS,9236.07,ACTIVE,2023-11-09 02:08:05
ACC_1011463,C_107644,BUSINESS,83889.58,ACTIVE,2025-07-31 19:44:33
ACC_1011464,C_107645,CURRENT,2372.61,ACTIVE,2019-09-20 18:15:00
ACC_1011465,C_107646,BUSINESS,11017.72,ACTIVE,2021-07-06 15:49:00
ACC_1011466,C_107647,BUSINESS,7373.07,ACTIVE,2021-07-11 15:39:46
ACC_1011467,C_107648,CURRENT,2793.75,ACTIVE,2023-12-09 01:15:26
ACC_1011468,C_107648,SAVINGS,66909.67,ACTIVE,2023-12-03 00:24:26
ACC_1011469,C_107648,BUSINESS,151907.2,ACTIVE,2023-12-02 10:54:26
ACC_1011470,C_107649,CURRENT,510.1,ACTIVE,2019-12-24 02:52:35
ACC_1011471,C_107650,SAVINGS,7895.08,ACTIVE,2019-11-04 03:14:43
ACC_1011472,C_107650,CURRENT,2764.37,ACTIVE,2019-11-05 02:41:43
ACC_1011473,C_107651,SAVINGS,37761.79,ACTIVE,2018-03-17 09:22:32
ACC_1011474,C_107651,SAVINGS,5173.33,ACTIVE,2018-03-02 07:45:32
ACC_1011475,C_107652,SAVINGS,172179.21,ACTIVE,2023-04-04 04:05:52
ACC_1011476,C_107652,SAVINGS,19613.16,ACTIVE,2023-04-04 14:17:52
ACC_1011477,C_107653,SAVINGS,1963.45,ACTIVE,2017-03-18 01:06:18
ACC_1011478,C_107654,SAVINGS,75381.39,ACTIVE,2020-01-31 07:23:52
ACC_1011479,C_107654,CURRENT,753.46,ACTIVE,2020-02-02 00:11:52
ACC_1011480,C_107655,SAVINGS,16774.29,ACTIVE,2019-03-15 00:45:55
ACC_1011481,C_107655,SAVINGS,5982.89,ACTIVE,2019-03-24 09:22:55
ACC_1011482,C_107655,SAVINGS,1970.61,ACTIVE,2019-04-03 03:06:55
ACC_1011483,C_107656,BUSINESS,141690.29,ACTIVE,2022-01-01 13:22:27
ACC_1011484,C_107657,CURRENT,2579.41,ACTIVE,2025-09-19 07:50:55
ACC_1011485,C_107657,CURRENT,1313.62,ACTIVE,2025-10-03 23:38:55
ACC_1011486,C_107657,CURRENT,5111.69,ACTIVE,2025-09-30 01:13:55
ACC_1011487,C_107658,SAVINGS,10098.09,ACTIVE,2019-07-14 10:05:45
ACC_1011488,C_107658,SAVINGS,14584.83,ACTIVE,2019-07-31 19:10:45
ACC_1011489,C_107658,SAVINGS,3089.27,ACTIVE,2019-07-14 18:07:45
ACC_1011490,C_107659,CURRENT,8658.78,ACTIVE,2018-08-31 10:49:27
ACC_1011491,C_107659,BUSINESS,58307.26,ACTIVE,2018-09-20 11:31:27
ACC_1011492,C_107660,BUSINESS,54991.11,ACTIVE,2024-09-01 11:40:19
ACC_1011493,C_107661,BUSINESS,162849.35,ACTIVE,2018-08-29 11:05:01
ACC_1011494,C_107661,CURRENT,2311.78,ACTIVE,2018-09-06 06:13:01
ACC_1011495,C_107662,CURRENT,3665.75,ACTIVE,2025-08-02 19:10:17
ACC_1011496,C_107663,BUSINESS,58570.58,ACTIVE,2025-05-06 16:53:40
ACC_1011497,C_107664,SAVINGS,7594.25,ACTIVE,2017-04-30 11:40:45
ACC_1011498,C_107665,CURRENT,3363.74,ACTIVE,2024-11-16 11:53:32
ACC_1011499,C_107666,CURRENT,287.24,ACTIVE,2022-06-20 17:58:38
ACC_1011500,C_107666,SAVINGS,250000.0,ACTIVE,2022-07-09 16:09:38
ACC_1011501,C_107667,BUSINESS,11108.96,ACTIVE,2016-08-06 23:48:03
ACC_1011502,C_107668,CURRENT,631.58,ACTIVE,2023-07-02 17:25:31
ACC_1011503,C_107669,CURRENT,711.43,ACTIVE,2020-03-15 19:37:43
ACC_1011504,C_107669,CURRENT,4214.36,ACTIVE,2020-02-23 20:19:43
ACC_1011505,C_107670,CURRENT,1204.78,ACTIVE,2019-01-06 15:25:49
ACC_1011506,C_107671,BUSINESS,164732.7,ACTIVE,2025-03-21 12:37:34
ACC_1011507,C_107671,SAVINGS,28956.99,ACTIVE,2025-04-08 08:36:34
ACC_1011508,C_107672,CURRENT,2900.33,ACTIVE,2022-06-15 13:05:31
ACC_1011509,C_107672,SAVINGS,747.31,ACTIVE,2022-05-18 02:15:31
ACC_1011510,C_107672,BUSINESS,78098.25,ACTIVE,2022-06-13 02:47:31
ACC_1011511,C_107673,SAVINGS,100904.06,ACTIVE,2017-10-29 11:41:15
ACC_1011512,C_107673,BUSINESS,202249.71,ACTIVE,2017-10-25 05:52:15
ACC_1011513,C_107674,SAVINGS,9981.58,ACTIVE,2024-10-27 17:26:36
ACC_1011514,C_107674,CURRENT,2981.67,ACTIVE,2024-10-24 23:12:36
ACC_1011515,C_107674,SAVINGS,30461.14,ACTIVE,2024-10-17 15:18:36
ACC_1011516,C_107675,BUSINESS,19902.36,ACTIVE,2016-08-07 08:07:45
ACC_1011517,C_107676,CURRENT,712.3,ACTIVE,2022-04-02 05:51:51
ACC_1011518,C_107677,BUSINESS,33041.57,ACTIVE,2017-08-25 04:28:54
ACC_1011519,C_107678,CURRENT,2111.69,ACTIVE,2023-09-04 01:39:36
ACC_1011520,C_107679,CURRENT,7787.77,ACTIVE,2017-03-26 04:22:24
ACC_1011521,C_107680,CURRENT,1521.14,ACTIVE,2020-11-29 06:12:26
ACC_1011522,C_107681,SAVINGS,9640.23,ACTIVE,2022-08-09 10:22:05
ACC_1011523,C_107681,CURRENT,488.46,ACTIVE,2022-07-30 04:49:05
ACC_1011524,C_107682,BUSINESS,356465.51,ACTIVE,2025-11-18 19:59:24
ACC_1011525,C_107683,CURRENT,4197.88,ACTIVE,2021-03-14 04:54:57
ACC_1011526,C_107684,CURRENT,1801.88,ACTIVE,2021-06-06 01:43:34
ACC_1011527,C_107685,SAVINGS,34754.61,ACTIVE,2020-01-09 02:38:35
ACC_1011528,C_107685,SAVINGS,49073.29,ACTIVE,2020-01-21 06:51:35
ACC_1011529,C_107686,SAVINGS,668.15,ACTIVE,2017-05-18 19:22:39
ACC_1011530,C_107687,SAVINGS,15286.04,ACTIVE,2023-06-27 11:26:48
ACC_1011531,C_107687,CURRENT,4931.44,ACTIVE,2023-06-22 18:00:48
ACC_1011532,C_107688,SAVINGS,18401.76,ACTIVE,2025-07-29 17:13:17
ACC_1011533,C_107688,CURRENT,6346.14,ACTIVE,2025-08-16 20:56:17
ACC_1011534,C_107689,CURRENT,30466.94,ACTIVE,2024-03-07 06:40:34
ACC_1011535,C_107690,BUSINESS,421671.51,ACTIVE,2024-07-21 13:50:32
ACC_1011536,C_107691,CURRENT,4053.13,ACTIVE,2020-06-24 17:42:34
ACC_1011537,C_107692,CURRENT,6075.43,ACTIVE,2022-08-11 21:46:25
ACC_1011538,C_107693,SAVINGS,4563.7,ACTIVE,2020-08-17 01:24:48
ACC_1011539,C_107693,BUSINESS,351336.17,DORMANT,2020-08-06 12:00:48
ACC_1011540,C_107694,SAVINGS,6402.63,ACTIVE,2016-07-06 10:31:09
ACC_1011541,C_107695,CURRENT,1256.08,ACTIVE,2021-07-31 16:01:02
ACC_1011542,C_107696,CURRENT,10081.06,DORMANT,2023-10-04 18:40:23
ACC_1011543,C_107696,BUSINESS,95185.02,ACTIVE,2023-10-11 20:47:23
ACC_1011544,C_107697,BUSINESS,5375.87,ACTIVE,2020-02-16 08:27:26
ACC_1011545,C_107698,BUSINESS,20095.96,ACTIVE,2018-06-05 23:05:43
ACC_1011546,C_107699,CURRENT,605.15,ACTIVE,2023-11-25 12:10:27
ACC_1011547,C_107700,BUSINESS,7107.39,ACTIVE,2016-11-09 09:19:20
ACC_1011548,C_107701,SAVINGS,28358.32,ACTIVE,2023-11-18 01:17:52
ACC_1011549,C_107702,BUSINESS,23718.94,ACTIVE,2023-11-21 06:39:31
ACC_1011550,C_107702,SAVINGS,3628.01,ACTIVE,2023-11-28 07:18:31
ACC_1011551,C_107703,SAVINGS,5832.78,ACTIVE,2024-09-28 09:13:43
ACC_1011552,C_107704,BUSINESS,263114.81,DORMANT,2023-03-28 19:21:00
ACC_1011553,C_107705,SAVINGS,5141.6,ACTIVE,2019-03-26 01:35:08
ACC_1011554,C_107705,CURRENT,71.44,ACTIVE,2019-04-04 07:27:08
ACC_1011555,C_107706,BUSINESS,105002.67,DORMANT,2018-02-15 16:31:38
ACC_1011556,C_107707,SAVINGS,16086.73,ACTIVE,2022-05-14 16:08:38
ACC_1011557,C_107708,SAVINGS,6325.45,ACTIVE,2022-02-21 09:28:39
ACC_1011558,C_107709,BUSINESS,7407.36,ACTIVE,2022-04-27 03:28:02
ACC_1011559,C_107710,CURRENT,4040.82,ACTIVE,2016-06-16 10:18:21
ACC_1011560,C_107711,CURRENT,718.56,ACTIVE,2018-01-20 18:48:44
ACC_1011561,C_107712,CURRENT,1928.57,ACTIVE,2019-08-07 12:47:36
ACC_1011562,C_107713,BUSINESS,390624.58,ACTIVE,2023-12-05 16:33:56
ACC_1011563,C_107714,BUSINESS,33175.0,ACTIVE,2024-07-04 00:33:49
ACC_1011564,C_107715,SAVINGS,11579.02,ACTIVE,2025-06-11 10:40:31
ACC_1011565,C_107716,SAVINGS,12516.66,ACTIVE,2020-10-17 17:40:59
ACC_1011566,C_107716,CURRENT,1842.4,ACTIVE,2020-10-21 11:01:59
ACC_1011567,C_107717,SAVINGS,38410.74,ACTIVE,2023-10-15 12:38:46
ACC_1011568,C_107718,BUSINESS,66742.53,ACTIVE,2017-07-19 22:42:10
ACC_1011569,C_107719,SAVINGS,16202.59,ACTIVE,2022-11-23 04:22:18
ACC_1011570,C_107720,CURRENT,835.66,ACTIVE,2020-03-05 00:35:10
ACC_1011571,C_107721,CURRENT,9578.98,ACTIVE,2017-02-18 04:11:31
ACC_1011572,C_107722,SAVINGS,10028.24,ACTIVE,2017-07-31 18:24:05
ACC_1011573,C_107723,CURRENT,944.37,ACTIVE,2023-08-04 07:18:23
ACC_1011574,C_107724,CURRENT,1922.42,ACTIVE,2018-11-27 06:31:08
ACC_1011575,C_107724,BUSINESS,8957.95,ACTIVE,2018-10-29 08:41:08
ACC_1011576,C_107725,BUSINESS,290102.22,ACTIVE,2018-07-08 21:11:27
ACC_1011577,C_107726,CURRENT,1140.58,ACTIVE,2017-09-08 08:28:10
ACC_1011578,C_107727,CURRENT,832.99,ACTIVE,2017-09-12 06:03:36
ACC_1011579,C_107728,CURRENT,1254.62,ACTIVE,2023-10-11 03:27:42
ACC_1011580,C_107728,CURRENT,901.95,ACTIVE,2023-09-20 12:26:42
ACC_1011581,C_107729,CURRENT,855.81,ACTIVE,2026-01-11 21:48:05
ACC_1011582,C_107730,BUSINESS,371248.38,ACTIVE,2016-05-07 00:33:19
ACC_1011583,C_107730,BUSINESS,84617.86,ACTIVE,2016-04-22 12:09:19
ACC_1011584,C_107730,SAVINGS,17313.23,ACTIVE,2016-05-04 07:44:19
ACC_1011585,C_107731,BUSINESS,23077.63,ACTIVE,2024-01-12 02:59:10
ACC_1011586,C_107732,SAVINGS,18659.89,ACTIVE,2022-10-31 05:14:23
ACC_1011587,C_107733,CURRENT,618.56,ACTIVE,2022-08-28 19:06:35
ACC_1011588,C_107733,CURRENT,1270.91,ACTIVE,2022-08-29 03:48:35
ACC_1011589,C_107733,CURRENT,332.97,ACTIVE,2022-08-10 07:17:35
ACC_1011590,C_107734,CURRENT,16472.31,ACTIVE,2020-12-30 01:15:37
ACC_1011591,C_107734,BUSINESS,43840.04,ACTIVE,2021-01-07 19:16:37
ACC_1011592,C_107735,CURRENT,552.31,ACTIVE,2024-04-23 16:45:47
ACC_1011593,C_107735,SAVINGS,250000.0,DORMANT,2024-04-18 07:16:47
ACC_1011594,C_107735,SAVINGS,6359.79,ACTIVE,2024-04-01 11:17:47
ACC_1011595,C_107736,CURRENT,1081.78,ACTIVE,2017-09-07 18:41:46
ACC_1011596,C_107737,BUSINESS,87865.27,ACTIVE,2021-07-03 03:14:07
ACC_1011597,C_107738,SAVINGS,5902.59,ACTIVE,2017-02-13 03:14:30
ACC_1011598,C_107738,CURRENT,231.99,ACTIVE,2017-01-21 20:08:30
ACC_1011599,C_107738,BUSINESS,49635.93,ACTIVE,2017-01-25 01:03:30
ACC_1011600,C_107739,SAVINGS,11913.73,ACTIVE,2020-04-13 11:20:19
ACC_1011601,C_107739,CURRENT,3522.87,ACTIVE,2020-04-25 11:09:19
ACC_1011602,C_107740,SAVINGS,40251.97,ACTIVE,2023-04-27 12:54:26
ACC_1011603,C_107741,SAVINGS,37421.76,ACTIVE,2023-03-04 10:19:22
ACC_1011604,C_107741,SAVINGS,22196.72,ACTIVE,2023-02-06 09:48:22
ACC_1011605,C_107742,SAVINGS,120670.15,ACTIVE,2024-03-07 06:25:48
ACC_1011606,C_107743,CURRENT,9078.7,ACTIVE,2023-03-01 08:41:05
ACC_1011607,C_107743,CURRENT,5751.03,ACTIVE,2023-02-28 15:11:05
ACC_1011608,C_107744,SAVINGS,7913.6,ACTIVE,2020-11-25 15:27:52
ACC_1011609,C_107745,BUSINESS,250298.84,ACTIVE,2023-01-06 21:02:49
ACC_1011610,C_107746,CURRENT,1083.47,ACTIVE,2022-11-08 01:15:16
ACC_1011611,C_107746,CURRENT,783.4,ACTIVE,2022-11-09 05:04:16
ACC_1011612,C_107747,CURRENT,6967.37,ACTIVE,2019-09-29 11:49:15
ACC_1011613,C_107748,SAVINGS,28159.76,ACTIVE,2019-08-03 22:22:03
ACC_1011614,C_107749,CURRENT,860.7,ACTIVE,2020-05-21 21:55:08
ACC_1011615,C_107749,BUSINESS,22157.53,ACTIVE,2020-05-26 03:58:08
ACC_1011616,C_107750,SAVINGS,16829.59,ACTIVE,2016-12-23 07:38:46
ACC_1011617,C_107751,CURRENT,1524.78,ACTIVE,2020-06-16 10:02:39
ACC_1011618,C_107751,SAVINGS,95850.46,ACTIVE,2020-06-13 14:46:39
ACC_1011619,C_107751,SAVINGS,28322.18,DORMANT,2020-05-26 21:46:39
ACC_1011620,C_107752,CURRENT,6204.83,ACTIVE,2017-04-18 19:26:26
ACC_1011621,C_107753,CURRENT,2022.65,ACTIVE,2019-10-24 08:30:46
ACC_1011622,C_107753,BUSINESS,4517.05,ACTIVE,2019-10-20 23:27:46
ACC_1011623,C_107754,BUSINESS,179060.51,ACTIVE,2022-08-07 10:20:03
ACC_1011624,C_107755,BUSINESS,241309.31,ACTIVE,2021-12-22 14:01:34
ACC_1011625,C_107756,CURRENT,2056.25,ACTIVE,2025-12-10 04:47:52
ACC_1011626,C_107757,CURRENT,3214.38,ACTIVE,2022-12-27 10:04:48
ACC_1011627,C_107758,CURRENT,1484.55,ACTIVE,2024-08-03 18:08:39
ACC_1011628,C_107758,SAVINGS,44905.08,ACTIVE,2024-08-07 13:45:39
ACC_1011629,C_107758,CURRENT,389.36,ACTIVE,2024-08-11 22:20:39
ACC_1011630,C_107759,CURRENT,1388.31,ACTIVE,2025-07-10 23:07:11
ACC_1011631,C_107760,SAVINGS,20381.71,ACTIVE,2016-08-05 11:18:38
ACC_1011632,C_107760,BUSINESS,226863.99,ACTIVE,2016-07-23 07:01:38
ACC_1011633,C_107761,CURRENT,1813.81,ACTIVE,2023-03-08 23:48:20
ACC_1011634,C_107762,CURRENT,3666.92,ACTIVE,2025-07-05 20:21:12
ACC_1011635,C_107763,BUSINESS,1500000.0,ACTIVE,2025-09-07 00:48:05
ACC_1011636,C_107764,CURRENT,727.57,ACTIVE,2017-11-25 06:14:56
ACC_1011637,C_107764,CURRENT,583.9,ACTIVE,2017-11-11 09:16:56
ACC_1011638,C_107764,SAVINGS,9937.39,DORMANT,2017-12-04 06:19:56
ACC_1011639,C_107765,BUSINESS,1500000.0,ACTIVE,2016-03-20 03:34:37
ACC_1011640,C_107766,SAVINGS,29269.91,ACTIVE,2019-02-18 13:29:14
ACC_1011641,C_107767,BUSINESS,1500000.0,ACTIVE,2025-07-25 12:27:47
