beneficiary_id,account_id,beneficiary_account_id,created_at,status
B_110217,ACC_1012822,ACC_1004935,2025-06-12 17:29:56,APPROVED
B_110218,ACC_1012827,ACC_1010858,2016-05-29 15:35:00,APPROVED
B_110219,ACC_1012827,ACC_1013546,2016-05-25 15:35:00,APPROVED
B_110220,ACC_1012827,ACC_1007698,2016-05-26 15:35:00,APPROVED
B_110221,ACC_1012828,ACC_1003283,2021-01-08 19:16:56,APPROVED
B_110222,ACC_1012828,ACC_1001776,2021-01-09 19:16:56,PENDING
B_110223,ACC_1012829,ACC_1012307,2021-01-02 08:11:56,APPROVED
B_110224,ACC_1012831,ACC_1004539,2022-04-11 11:37:36,PENDING
B_110225,ACC_1012831,ACC_1005223,2022-04-14 11:37:36,APPROVED
B_110226,ACC_1012831,ACC_1002222,2022-04-13 11:37:36,APPROVED
B_110227,ACC_1012834,ACC_1006820,2024-07-06 17:08:28,APPROVED
B_110228,ACC_1012835,ACC_1009603,2023-06-27 19:47:17,APPROVED
B_110229,ACC_1012835,ACC_1005488,2023-07-05 19:47:17,APPROVED
B_110230,ACC_1012835,ACC_1014737,2023-07-06 19:47:17,APPROVED
B_110231,ACC_1012842,ACC_1011380,2021-04-09 04:57:10,APPROVED
B_110232,ACC_1012850,ACC_1006007,2019-08-10 19:17:32,APPROVED
B_110233,ACC_1012850,ACC_1010094,2019-08-11 19:17:32,APPROVED
B_110234,ACC_1012851,ACC_1008673,2018-06-15 22:52:28,APPROVED
B_110235,ACC_1012851,ACC_1005131,2018-06-11 22:52:28,APPROVED
B_110236,ACC_1012851,ACC_1003644,2018-06-20 22:52:28,APPROVED
B_110237,ACC_1012857,ACC_1000616,2018-12-12 02:01:30,APPROVED
B_110238,ACC_1012858,ACC_1005860,2016-11-11 16:27:16,APPROVED
B_110239,ACC_1012860,ACC_1008139,2016-06-09 10:43:35,APPROVED
B_110240,ACC_1012863,ACC_1003014,2017-10-13 23:23:25,APPROVED
B_110241,ACC_1012863,ACC_1002788,2017-10-12 23:23:25,APPROVED
B_110242,ACC_1012863,ACC_1005893,2017-10-08 23:23:25,APPROVED
B_110243,ACC_1012865,ACC_1003420,2025-09-22 02:38:30,APPROVED
B_110244,ACC_1012865,ACC_1005112,2025-09-27 02:38:30,APPROVED
B_110245,ACC_1012866,ACC_1008804,2025-10-11 16:28:30,APPROVED
B_110246,ACC_1012871,ACC_1008670,2024-06-24 08:40:12,APPROVED
B_110247,ACC_1012871,ACC_1010865,2024-06-30 08:40:12,APPROVED
B_110248,ACC_1012872,ACC_1014116,2024-07-01 07:11:12,APPROVED
B_110249,ACC_1012872,ACC_1012883,2024-07-03 07:11:12,APPROVED
B_110250,ACC_1012872,ACC_1006592,2024-07-02 07:11:12,APPROVED
B_110251,ACC_1012874,ACC_1004900,2019-04-07 19:55:26,APPROVED
B_110252,ACC_1012874,ACC_1002178,2019-04-09 19:55:26,PENDING
B_110253,ACC_1012876,ACC_1005000,2022-08-30 22:51:33,PENDING
B_110254,ACC_1012877,ACC_1002996,2022-09-11 23:38:33,APPROVED
B_110255,ACC_1012877,ACC_1002143,2022-09-18 23:38:33,APPROVED
B_110256,ACC_1012877,ACC_1006273,2022-09-09 23:38:33,PENDING
B_110257,ACC_1012878,ACC_1003445,2024-10-26 09:29:44,APPROVED
B_110258,ACC_1012878,ACC_1004716,2024-10-29 09:29:44,APPROVED
B_110259,ACC_1012878,ACC_1012377,2024-10-25 09:29:44,APPROVED
B_110260,ACC_1012879,ACC_1001983,2019-01-23 21:40:53,APPROVED
B_110261,ACC_1012879,ACC_1005988,2019-01-22 21:40:53,APPROVED
B_110262,ACC_1012879,ACC_1004132,2019-01-16 21:40:53,APPROVED
B_110263,ACC_1012885,ACC_1000656,2016-12-15 22:02:16,APPROVED
B_110264,ACC_1012885,ACC_1007073,2016-12-16 22:02:16,APPROVED
B_110265,ACC_1012885,ACC_1014421,2016-12-16 22:02:16,APPROVED
B_110266,ACC_1012886,ACC_1002965,2022-05-20 16:57:22,APPROVED
B_110267,ACC_1012886,ACC_1011932,2022-05-21 16:57:22,APPROVED
B_110268,ACC_1012886,ACC_1008313,2022-05-18 16:57:22,PENDING
B_110269,ACC_1012888,ACC_1009294,2018-08-05 04:07:28,APPROVED
B_110270,ACC_1012888,ACC_1013693,2018-08-14 04:07:28,APPROVED
B_110271,ACC_1012889,ACC_1008763,2018-08-05 02:39:28,APPROVED
B_110272,ACC_1012889,ACC_1009053,2018-08-04 02:39:28,APPROVED
B_110273,ACC_1012889,ACC_1012442,2018-08-09 02:39:28,APPROVED
B_110274,ACC_1012890,ACC_1006651,2024-09-06 10:10:18,APPROVED
B_110275,ACC_1012896,ACC_1000929,2016-07-19 04:41:36,APPROVED
B_110276,ACC_1012897,ACC_1008907,2021-04-26 16:30:45,APPROVED
B_110277,ACC_1012897,ACC_1011526,2021-04-30 16:30:45,APPROVED
B_110278,ACC_1012897,ACC_1010130,2021-04-24 16:30:45,APPROVED
B_110279,ACC_1012902,ACC_1010457,2024-01-04 15:57:12,APPROVED
B_110280,ACC_1012904,ACC_1013448,2025-06-30 09:35:53,APPROVED
B_110281,ACC_1012905,ACC_1009639,2025-07-09 02:20:53,APPROVED
B_110282,ACC_1012905,ACC_1014600,2025-07-13 02:20:53,APPROVED
B_110283,ACC_1012905,ACC_1001467,2025-07-15 02:20:53,APPROVED
B_110284,ACC_1012913,ACC_1002890,2020-01-06 21:45:10,APPROVED
B_110285,ACC_1012913,ACC_1003709,2019-12-28 21:45:10,APPROVED
B_110286,ACC_1012913,ACC_1008593,2019-12-31 21:45:10,APPROVED
B_110287,ACC_1012914,ACC_1005925,2021-11-01 07:16:27,APPROVED
B_110288,ACC_1012914,ACC_1006985,2021-10-30 07:16:27,APPROVED
B_110289,ACC_1012914,ACC_1002251,2021-11-01 07:16:27,APPROVED
B_110290,ACC_1012916,ACC_1011303,2020-06-21 00:37:01,APPROVED
B_110291,ACC_1012916,ACC_1012989,2020-06-24 00:37:01,APPROVED
B_110292,ACC_1012919,ACC_1000421,2020-07-21 03:03:05,APPROVED
B_110293,ACC_1012919,ACC_1003805,2020-07-19 03:03:05,APPROVED
B_110294,ACC_1012920,ACC_1006911,2020-07-10 17:11:05,APPROVED
B_110295,ACC_1012924,ACC_1011614,2018-08-02 06:33:52,APPROVED
B_110296,ACC_1012925,ACC_1012622,2018-05-23 08:36:55,APPROVED
B_110297,ACC_1012925,ACC_1009650,2018-05-14 08:36:55,PENDING
B_110298,ACC_1012925,ACC_1005839,2018-05-22 08:36:55,APPROVED
B_110299,ACC_1012926,ACC_1000872,2018-05-14 13:29:55,APPROVED
B_110300,ACC_1012928,ACC_1015041,2020-03-23 14:28:05,APPROVED
B_110301,ACC_1012928,ACC_1000545,2020-03-26 14:28:05,APPROVED
B_110302,ACC_1012928,ACC_1005046,2020-03-22 14:28:05,PENDING
B_110303,ACC_1012932,ACC_1006212,2018-09-09 03:07:03,APPROVED
B_110304,ACC_1012932,ACC_1004151,2018-09-10 03:07:03,APPROVED
B_110305,ACC_1012932,ACC_1011543,2018-09-12 03:07:03,APPROVED
B_110306,ACC_1012935,ACC_1006772,2024-10-09 09:00:01,APPROVED
B_110307,ACC_1012936,ACC_1007557,2018-07-17 06:58:38,APPROVED
B_110308,ACC_1012936,ACC_1000458,2018-07-16 06:58:38,APPROVED
B_110309,ACC_1012937,ACC_1008109,2018-07-08 02:58:38,APPROVED
B_110310,ACC_1012937,ACC_1001157,2018-07-08 02:58:38,APPROVED
B_110311,ACC_1012937,ACC_1008677,2018-07-06 02:58:38,APPROVED
B_110312,ACC_1012938,ACC_1004738,2017-12-07 16:07:24,APPROVED
B_110313,ACC_1012938,ACC_1005123,2017-12-04 16:07:24,APPROVED
B_110314,ACC_1012942,ACC_1010360,2023-03-03 13:59:12,APPROVED
B_110315,ACC_1012943,ACC_1003414,2018-07-31 21:04:21,APPROVED
B_110316,ACC_1012943,ACC_1001013,2018-08-01 21:04:21,APPROVED
B_110317,ACC_1012944,ACC_1013875,2021-08-10 01:00:31,APPROVED
B_110318,ACC_1012944,ACC_1006676,2021-08-09 01:00:31,APPROVED
B_110319,ACC_1012947,ACC_1009376,2018-10-04 02:07:22,APPROVED
B_110320,ACC_1012949,ACC_1011017,2024-12-21 11:35:46,APPROVED
B_110321,ACC_1012954,ACC_1010663,2019-06-14 20:02:50,APPROVED
B_110322,ACC_1012954,ACC_1012618,2019-06-09 20:02:50,APPROVED
B_110323,ACC_1012954,ACC_1008289,2019-06-16 20:02:50,APPROVED
B_110324,ACC_1012956,ACC_1009213,2023-07-17 10:35:42,APPROVED
B_110325,ACC_1012956,ACC_1000382,2023-07-18 10:35:42,APPROVED
B_110326,ACC_1012958,ACC_1005394,2019-09-25 05:18:52,PENDING
B_110327,ACC_1012958,ACC_1004006,2019-09-21 05:18:52,APPROVED
B_110328,ACC_1012958,ACC_1009501,2019-09-23 05:18:52,APPROVED
B_110329,ACC_1012959,ACC_1010032,2019-09-23 01:12:52,APPROVED
B_110330,ACC_1012959,ACC_1013942,2019-09-28 01:12:52,APPROVED
B_110331,ACC_1012962,ACC_1011732,2024-01-06 02:46:50,APPROVED
B_110332,ACC_1012964,ACC_1010353,2024-01-12 20:43:50,APPROVED
B_110333,ACC_1012964,ACC_1014306,2024-01-15 20:43:50,APPROVED
B_110334,ACC_1012965,ACC_1008404,2024-08-02 02:39:57,APPROVED
B_110335,ACC_1012965,ACC_1005753,2024-08-02 02:39:57,APPROVED
B_110336,ACC_1012965,ACC_1002113,2024-08-05 02:39:57,APPROVED
B_110337,ACC_1012966,ACC_1007722,2021-01-10 14:36:09,APPROVED
B_110338,ACC_1012966,ACC_1002799,2021-01-09 14:36:09,APPROVED
B_110339,ACC_1012966,ACC_1014808,2021-01-11 14:36:09,APPROVED
B_110340,ACC_1012967,ACC_1006705,2020-06-16 15:22:34,APPROVED
B_110341,ACC_1012967,ACC_1013153,2020-06-18 15:22:34,APPROVED
B_110342,ACC_1012967,ACC_1008038,2020-06-15 15:22:34,APPROVED
B_110343,ACC_1012968,ACC_1009609,2019-01-25 00:07:34,APPROVED
B_110344,ACC_1012969,ACC_1011300,2019-02-06 10:19:34,APPROVED
B_110345,ACC_1012969,ACC_1004226,2019-02-07 10:19:34,APPROVED
B_110346,ACC_1012976,ACC_1008902,2019-08-03 13:12:09,APPROVED
B_110347,ACC_1012976,ACC_1013475,2019-07-31 13:12:09,APPROVED
B_110348,ACC_1012976,ACC_1006595,2019-08-06 13:12:09,APPROVED
B_110349,ACC_1012978,ACC_1006249,2019-06-12 09:05:02,APPROVED
B_110350,ACC_1012978,ACC_1002711,2019-06-12 09:05:02,APPROVED
B_110351,ACC_1012979,ACC_1007952,2019-06-08 23:58:02,APPROVED
B_110352,ACC_1012979,ACC_1010663,2019-06-08 23:58:02,APPROVED
B_110353,ACC_1012981,ACC_1013856,2019-01-01 07:49:11,APPROVED
B_110354,ACC_1012982,ACC_1009054,2021-11-13 07:13:20,APPROVED
B_110355,ACC_1012982,ACC_1000054,2021-11-12 07:13:20,APPROVED
B_110356,ACC_1012985,ACC_1006043,2024-02-27 10:48:14,APPROVED
B_110357,ACC_1012985,ACC_1006533,2024-02-24 10:48:14,APPROVED
B_110358,ACC_1012985,ACC_1011625,2024-02-25 10:48:14,APPROVED
B_110359,ACC_1012989,ACC_1006532,2023-08-17 05:29:39,APPROVED
B_110360,ACC_1012991,ACC_1003539,2021-03-02 06:42:49,PENDING
B_110361,ACC_1012991,ACC_1006119,2021-02-24 06:42:49,APPROVED
B_110362,ACC_1012992,ACC_1003985,2018-12-18 13:01:57,PENDING
B_110363,ACC_1012992,ACC_1003155,2018-12-16 13:01:57,APPROVED
B_110364,ACC_1012992,ACC_1008820,2018-12-16 13:01:57,APPROVED
B_110365,ACC_1012996,ACC_1008683,2025-12-17 16:26:45,PENDING
B_110366,ACC_1012996,ACC_1006033,2025-12-18 16:26:45,APPROVED
B_110367,ACC_1012998,ACC_1013818,2020-02-10 19:30:06,APPROVED
B_110368,ACC_1012998,ACC_1006222,2020-02-13 19:30:06,APPROVED
B_110369,ACC_1012999,ACC_1003109,2018-05-06 08:33:00,APPROVED
B_110370,ACC_1012999,ACC_1013844,2018-05-06 08:33:00,APPROVED
B_110371,ACC_1012999,ACC_1014436,2018-05-13 08:33:00,APPROVED
B_110372,ACC_1013000,ACC_1007948,2018-04-29 23:50:00,APPROVED
B_110373,ACC_1013000,ACC_1004895,2018-04-30 23:50:00,APPROVED
B_110374,ACC_1013005,ACC_1003542,2019-01-29 06:55:51,APPROVED
B_110375,ACC_1013005,ACC_1002002,2019-01-30 06:55:51,APPROVED
B_110376,ACC_1013006,ACC_1013730,2023-12-12 05:15:45,APPROVED
B_110377,ACC_1013009,ACC_1009430,2019-02-14 02:36:37,APPROVED
B_110378,ACC_1013012,ACC_1009808,2025-01-20 13:31:00,APPROVED
B_110379,ACC_1013012,ACC_1005463,2025-01-11 13:31:00,APPROVED
B_110380,ACC_1013012,ACC_1003782,2025-01-15 13:31:00,APPROVED
B_110381,ACC_1013020,ACC_1000770,2018-01-26 22:12:09,APPROVED
B_110382,ACC_1013020,ACC_1013453,2018-01-24 22:12:09,APPROVED
B_110383,ACC_1013023,ACC_1011215,2018-06-14 09:40:29,APPROVED
B_110384,ACC_1013023,ACC_1010226,2018-06-10 09:40:29,APPROVED
B_110385,ACC_1013023,ACC_1007470,2018-06-12 09:40:29,APPROVED
B_110386,ACC_1013024,ACC_1012087,2019-08-27 09:49:51,APPROVED
B_110387,ACC_1013025,ACC_1005734,2019-08-21 18:24:51,APPROVED
B_110388,ACC_1013025,ACC_1014931,2019-08-27 18:24:51,APPROVED
B_110389,ACC_1013026,ACC_1012663,2019-08-25 09:14:51,APPROVED
B_110390,ACC_1013026,ACC_1008841,2019-08-30 09:14:51,APPROVED
B_110391,ACC_1013026,ACC_1005382,2019-08-28 09:14:51,APPROVED
B_110392,ACC_1013027,ACC_1010098,2025-12-08 16:40:06,APPROVED
B_110393,ACC_1013027,ACC_1002300,2025-12-02 16:40:06,APPROVED
B_110394,ACC_1013030,ACC_1011405,2020-04-16 23:58:25,APPROVED
B_110395,ACC_1013036,ACC_1010475,2016-10-13 00:34:57,APPROVED
B_110396,ACC_1013036,ACC_1001014,2016-10-13 00:34:57,APPROVED
B_110397,ACC_1013038,ACC_1003404,2021-12-28 10:11:48,APPROVED
B_110398,ACC_1013038,ACC_1010519,2021-12-21 10:11:48,APPROVED
B_110399,ACC_1013039,ACC_1010763,2021-12-31 01:47:48,APPROVED
B_110400,ACC_1013039,ACC_1007872,2021-12-25 01:47:48,APPROVED
B_110401,ACC_1013046,ACC_1007114,2024-05-12 03:57:48,APPROVED
B_110402,ACC_1013048,ACC_1013025,2021-11-14 09:11:48,APPROVED
B_110403,ACC_1013049,ACC_1011981,2024-04-22 13:02:42,APPROVED
B_110404,ACC_1013049,ACC_1008905,2024-04-24 13:02:42,APPROVED
B_110405,ACC_1013050,ACC_1013388,2025-09-05 13:28:39,APPROVED
B_110406,ACC_1013051,ACC_1000363,2017-12-24 01:03:05,APPROVED
B_110407,ACC_1013051,ACC_1008334,2017-12-23 01:03:05,APPROVED
B_110408,ACC_1013052,ACC_1006604,2019-02-23 14:20:12,APPROVED
B_110409,ACC_1013052,ACC_1011501,2019-02-17 14:20:12,APPROVED
B_110410,ACC_1013055,ACC_1010022,2021-11-25 21:49:16,APPROVED
B_110411,ACC_1013055,ACC_1009130,2021-12-03 21:49:16,APPROVED
B_110412,ACC_1013056,ACC_1009194,2021-11-20 20:06:16,APPROVED
B_110413,ACC_1013056,ACC_1011292,2021-11-26 20:06:16,APPROVED
B_110414,ACC_1013056,ACC_1000362,2021-11-21 20:06:16,APPROVED
B_110415,ACC_1013059,ACC_1000173,2023-10-02 20:56:36,APPROVED
B_110416,ACC_1013059,ACC_1000499,2023-09-26 20:56:36,APPROVED
B_110417,ACC_1013060,ACC_1000039,2019-05-28 13:35:28,APPROVED
B_110418,ACC_1013060,ACC_1001250,2019-05-26 13:35:28,APPROVED
B_110419,ACC_1013060,ACC_1005351,2019-05-27 13:35:28,APPROVED
B_110420,ACC_1013061,ACC_1002506,2025-02-17 17:38:57,APPROVED
B_110421,ACC_1013061,ACC_1013767,2025-02-17 17:38:57,APPROVED
B_110422,ACC_1013061,ACC_1004187,2025-02-12 17:38:57,PENDING
B_110423,ACC_1013065,ACC_1011451,2025-04-07 13:27:08,APPROVED
B_110424,ACC_1013065,ACC_1009686,2025-03-30 13:27:08,APPROVED
B_110425,ACC_1013068,ACC_1004246,2026-01-27 19:29:09,PENDING
B_110426,ACC_1013068,ACC_1000627,2026-01-29 19:29:09,APPROVED
B_110427,ACC_1013070,ACC_1015031,2026-01-22 13:29:09,APPROVED
B_110428,ACC_1013070,ACC_1011543,2026-01-24 13:29:09,APPROVED
B_110429,ACC_1013070,ACC_1009341,2026-01-20 13:29:09,APPROVED
B_110430,ACC_1013072,ACC_1012177,2021-10-13 01:12:09,APPROVED
B_110431,ACC_1013072,ACC_1014988,2021-10-15 01:12:09,APPROVED
B_110432,ACC_1013072,ACC_1010929,2021-10-17 01:12:09,APPROVED
B_110433,ACC_1013074,ACC_1007690,2021-11-05 21:39:57,APPROVED
B_110434,ACC_1013075,ACC_1004649,2020-03-29 23:25:10,PENDING
B_110435,ACC_1013084,ACC_1014827,2022-03-25 20:16:12,APPROVED
B_110436,ACC_1013084,ACC_1003444,2022-03-19 20:16:12,APPROVED
B_110437,ACC_1013084,ACC_1006797,2022-03-18 20:16:12,APPROVED
B_110438,ACC_1013087,ACC_1008035,2024-03-13 16:00:16,APPROVED
B_110439,ACC_1013087,ACC_1015032,2024-03-07 16:00:16,APPROVED
B_110440,ACC_1013091,ACC_1005957,2017-03-29 11:02:08,APPROVED
B_110441,ACC_1013091,ACC_1014823,2017-03-27 11:02:08,APPROVED
B_110442,ACC_1013091,ACC_1011112,2017-03-31 11:02:08,APPROVED
B_110443,ACC_1013096,ACC_1011211,2017-04-15 13:17:58,APPROVED
B_110444,ACC_1013096,ACC_1009792,2017-04-14 13:17:58,APPROVED
B_110445,ACC_1013097,ACC_1015032,2023-12-17 15:32:49,APPROVED
B_110446,ACC_1013097,ACC_1012022,2023-12-18 15:32:49,APPROVED
B_110447,ACC_1013097,ACC_1013756,2023-12-26 15:32:49,APPROVED
B_110448,ACC_1013098,ACC_1004161,2023-12-30 14:33:49,APPROVED
B_110449,ACC_1013102,ACC_1008543,2017-05-26 12:44:28,APPROVED
B_110450,ACC_1013102,ACC_1013363,2017-05-27 12:44:28,PENDING
B_110451,ACC_1013109,ACC_1000137,2017-01-30 08:42:24,APPROVED
B_110452,ACC_1013115,ACC_1002063,2021-05-31 12:59:49,APPROVED
B_110453,ACC_1013116,ACC_1003502,2019-12-04 21:45:38,APPROVED
B_110454,ACC_1013116,ACC_1014539,2019-12-01 21:45:38,APPROVED
B_110455,ACC_1013116,ACC_1014542,2019-12-08 21:45:38,APPROVED
B_110456,ACC_1013117,ACC_1001051,2019-12-06 10:32:38,APPROVED
B_110457,ACC_1013117,ACC_1005487,2019-11-29 10:32:38,PENDING
B_110458,ACC_1013117,ACC_1003387,2019-12-04 10:32:38,APPROVED
B_110459,ACC_1013118,ACC_1008813,2025-04-19 22:14:05,APPROVED
B_110460,ACC_1013119,ACC_1013375,2021-02-23 01:06:09,APPROVED
B_110461,ACC_1013121,ACC_1003190,2020-08-29 05:34:09,APPROVED
B_110462,ACC_1013122,ACC_1011628,2020-08-28 09:03:09,APPROVED
B_110463,ACC_1013122,ACC_1004467,2020-08-25 09:03:09,APPROVED
B_110464,ACC_1013122,ACC_1001953,2020-08-29 09:03:09,APPROVED
B_110465,ACC_1013125,ACC_1006218,2023-07-10 06:34:39,APPROVED
B_110466,ACC_1013125,ACC_1008641,2023-07-02 06:34:39,APPROVED
B_110467,ACC_1013128,ACC_1007424,2024-11-08 11:21:57,APPROVED
B_110468,ACC_1013128,ACC_1010425,2024-11-13 11:21:57,APPROVED
B_110469,ACC_1013137,ACC_1008297,2022-03-19 17:07:53,APPROVED
B_110470,ACC_1013137,ACC_1005597,2022-03-11 17:07:53,APPROVED
B_110471,ACC_1013139,ACC_1010554,2017-03-29 13:41:09,APPROVED
B_110472,ACC_1013139,ACC_1010719,2017-03-30 13:41:09,APPROVED
B_110473,ACC_1013139,ACC_1011553,2017-04-01 13:41:09,APPROVED
B_110474,ACC_1013149,ACC_1011442,2024-06-27 13:32:13,APPROVED
B_110475,ACC_1013149,ACC_1014795,2024-06-27 13:32:13,APPROVED
B_110476,ACC_1013149,ACC_1005245,2024-06-24 13:32:13,APPROVED
B_110477,ACC_1013150,ACC_1003752,2024-07-05 14:45:13,APPROVED
B_110478,ACC_1013157,ACC_1002502,2019-05-01 11:36:43,APPROVED
B_110479,ACC_1013157,ACC_1009030,2019-04-29 11:36:43,APPROVED
B_110480,ACC_1013159,ACC_1006655,2016-03-14 00:57:56,APPROVED
B_110481,ACC_1013159,ACC_1012797,2016-03-23 00:57:56,PENDING
B_110482,ACC_1013159,ACC_1005544,2016-03-15 00:57:56,APPROVED
B_110483,ACC_1013161,ACC_1002994,2025-10-05 07:02:01,APPROVED
B_110484,ACC_1013161,ACC_1003675,2025-10-06 07:02:01,APPROVED
B_110485,ACC_1013165,ACC_1011457,2024-08-13 03:06:45,APPROVED
B_110486,ACC_1013165,ACC_1006317,2024-08-11 03:06:45,APPROVED
B_110487,ACC_1013165,ACC_1002015,2024-08-13 03:06:45,APPROVED
B_110488,ACC_1013166,ACC_1002459,2024-08-10 07:48:45,APPROVED
B_110489,ACC_1013168,ACC_1005141,2019-09-13 08:21:13,APPROVED
B_110490,ACC_1013168,ACC_1012193,2019-09-12 08:21:13,APPROVED
B_110491,ACC_1013171,ACC_1001971,2025-01-28 01:20:09,APPROVED
B_110492,ACC_1013171,ACC_1009434,2025-01-25 01:20:09,APPROVED
B_110493,ACC_1013172,ACC_1005366,2017-12-26 13:33:23,APPROVED
B_110494,ACC_1013172,ACC_1003295,2017-12-25 13:33:23,APPROVED
B_110495,ACC_1013172,ACC_1004119,2017-12-31 13:33:23,APPROVED
B_110496,ACC_1013174,ACC_1014909,2025-02-25 21:22:37,APPROVED
B_110497,ACC_1013175,ACC_1001646,2018-05-20 10:40:34,APPROVED
B_110498,ACC_1013176,ACC_1009085,2021-11-14 00:44:01,APPROVED
B_110499,ACC_1013176,ACC_1000304,2021-11-08 00:44:01,APPROVED
B_110500,ACC_1013177,ACC_1014360,2021-11-11 01:22:01,APPROVED
B_110501,ACC_1013179,ACC_1006385,2016-09-05 18:39:28,APPROVED
B_110502,ACC_1013179,ACC_1003567,2016-09-03 18:39:28,APPROVED
B_110503,ACC_1013179,ACC_1010937,2016-09-07 18:39:28,APPROVED
B_110504,ACC_1013181,ACC_1011709,2021-05-02 06:26:40,APPROVED
B_110505,ACC_1013181,ACC_1004401,2021-04-29 06:26:40,APPROVED
B_110506,ACC_1013182,ACC_1000213,2025-03-14 13:22:31,APPROVED
B_110507,ACC_1013183,ACC_1005956,2025-03-21 02:48:31,APPROVED
B_110508,ACC_1013184,ACC_1012139,2022-09-22 22:23:57,APPROVED
B_110509,ACC_1013184,ACC_1002449,2022-09-20 22:23:57,APPROVED
B_110510,ACC_1013188,ACC_1011276,2017-05-21 08:27:22,APPROVED
B_110511,ACC_1013188,ACC_1007801,2017-05-25 08:27:22,APPROVED
B_110512,ACC_1013191,ACC_1005145,2021-07-27 17:30:42,APPROVED
B_110513,ACC_1013191,ACC_1004132,2021-07-28 17:30:42,APPROVED
B_110514,ACC_1013191,ACC_1008469,2021-07-25 17:30:42,APPROVED
B_110515,ACC_1013194,ACC_1001038,2016-06-08 18:11:06,APPROVED
B_110516,ACC_1013194,ACC_1006597,2016-06-10 18:11:06,APPROVED
B_110517,ACC_1013194,ACC_1011412,2016-06-11 18:11:06,APPROVED
B_110518,ACC_1013195,ACC_1006973,2018-12-04 01:59:20,APPROVED
B_110519,ACC_1013195,ACC_1008699,2018-12-06 01:59:20,APPROVED
B_110520,ACC_1013197,ACC_1010750,2016-06-05 00:18:13,APPROVED
B_110521,ACC_1013197,ACC_1009059,2016-06-11 00:18:13,APPROVED
B_110522,ACC_1013198,ACC_1008982,2016-06-19 08:45:13,APPROVED
B_110523,ACC_1013198,ACC_1005023,2016-06-16 08:45:13,APPROVED
B_110524,ACC_1013199,ACC_1007774,2016-06-06 23:37:13,APPROVED
B_110525,ACC_1013199,ACC_1008365,2016-06-10 23:37:13,APPROVED
B_110526,ACC_1013203,ACC_1001015,2022-06-24 00:34:23,APPROVED
B_110527,ACC_1013203,ACC_1011285,2022-06-30 00:34:23,APPROVED
B_110528,ACC_1013205,ACC_1014490,2016-10-10 20:24:50,APPROVED
B_110529,ACC_1013215,ACC_1012073,2017-09-12 13:31:10,APPROVED
B_110530,ACC_1013215,ACC_1006906,2017-09-17 13:31:10,APPROVED
B_110531,ACC_1013215,ACC_1009246,2017-09-12 13:31:10,APPROVED
B_110532,ACC_1013221,ACC_1007096,2017-02-01 11:48:12,APPROVED
B_110533,ACC_1013221,ACC_1002430,2017-02-06 11:48:12,APPROVED
B_110534,ACC_1013222,ACC_1004050,2022-08-13 18:36:26,APPROVED
B_110535,ACC_1013222,ACC_1010787,2022-08-09 18:36:26,APPROVED
B_110536,ACC_1013222,ACC_1010524,2022-08-12 18:36:26,APPROVED
B_110537,ACC_1013223,ACC_1014304,2019-03-23 08:34:30,APPROVED
B_110538,ACC_1013223,ACC_1004609,2019-03-31 08:34:30,PENDING
B_110539,ACC_1013224,ACC_1001918,2019-03-26 17:13:30,APPROVED
B_110540,ACC_1013227,ACC_1008700,2021-04-26 01:12:48,APPROVED
B_110541,ACC_1013227,ACC_1008712,2021-04-27 01:12:48,APPROVED
B_110542,ACC_1013227,ACC_1013250,2021-04-24 01:12:48,APPROVED
B_110543,ACC_1013229,ACC_1005716,2022-04-18 09:37:13,APPROVED
B_110544,ACC_1013229,ACC_1006999,2022-04-17 09:37:13,APPROVED
B_110545,ACC_1013229,ACC_1003359,2022-04-14 09:37:13,APPROVED
B_110546,ACC_1013231,ACC_1004358,2020-08-22 08:54:56,APPROVED
B_110547,ACC_1013231,ACC_1001490,2020-08-25 08:54:56,APPROVED
B_110548,ACC_1013233,ACC_1001168,2024-05-07 23:24:35,APPROVED
B_110549,ACC_1013236,ACC_1002027,2020-10-07 02:48:40,APPROVED
B_110550,ACC_1013236,ACC_1007036,2020-10-09 02:48:40,APPROVED
B_110551,ACC_1013236,ACC_1012170,2020-10-11 02:48:40,APPROVED
B_110552,ACC_1013237,ACC_1008769,2020-10-04 14:35:40,APPROVED
B_110553,ACC_1013240,ACC_1003126,2019-05-28 02:19:23,APPROVED
B_110554,ACC_1013241,ACC_1010230,2025-01-17 21:45:05,APPROVED
B_110555,ACC_1013241,ACC_1002444,2025-01-17 21:45:05,APPROVED
B_110556,ACC_1013241,ACC_1010346,2025-01-11 21:45:05,APPROVED
B_110557,ACC_1013243,ACC_1004722,2021-01-04 08:43:47,APPROVED
B_110558,ACC_1013243,ACC_1006173,2021-01-11 08:43:47,APPROVED
B_110559,ACC_1013243,ACC_1004492,2021-01-09 08:43:47,APPROVED
B_110560,ACC_1013245,ACC_1006571,2019-07-09 13:47:39,APPROVED
B_110561,ACC_1013245,ACC_1014773,2019-07-06 13:47:39,APPROVED
B_110562,ACC_1013245,ACC_1011689,2019-07-11 13:47:39,APPROVED
B_110563,ACC_1013250,ACC_1013675,2016-08-14 09:20:21,APPROVED
B_110564,ACC_1013250,ACC_1013714,2016-08-11 09:20:21,APPROVED
B_110565,ACC_1013250,ACC_1000289,2016-08-10 09:20:21,APPROVED
