transaction_id,sender_account_id,receiver_account_id,merchant_id,device_id,amount,transaction_type,timestamp,fraud_label
TXN_50040710,ACC_1013949,,M_1300,DEV_11379,16.1,PURCHASE,2026-05-28 18:08:21,0
TXN_50048417,ACC_1011693,,M_1432,DEV_11102,57.91,PURCHASE,2026-05-28 18:09:23,0
TXN_50003685,ACC_1002495,ACC_1013127,,DEV_11861,18.72,TRANSFER,2026-05-28 18:09:25,0
TXN_50082500,ACC_1013501,,M_1269,DEV_10456,11.62,PURCHASE,2026-05-28 18:09:29,0
TXN_50036566,ACC_1005542,,M_1221,DEV_10775,34.7,BILL_PAYMENT,2026-05-28 18:10:06,0
TXN_50012101,ACC_1000447,ACC_1005823,,DEV_11143,160.01,TRANSFER,2026-05-28 18:10:20,0
TXN_50011090,,ACC_1013269,,,4029.71,SALARY,2026-05-28 18:11:21,0
TXN_50042502,ACC_1011278,ACC_1005120,,DEV_11922,286.7,TRANSFER,2026-05-28 18:12:20,0
TXN_50005764,ACC_1007797,,M_1198,DEV_11669,35.94,BILL_PAYMENT,2026-05-28 18:12:28,0
TXN_50004700,ACC_1005165,ACC_1012864,,DEV_11619,15.95,TRANSFER,2026-05-28 18:13:25,0
TXN_50052010,ACC_1000494,,M_1256,DEV_11787,209.13,BILL_PAYMENT,2026-05-28 18:14:10,0
TXN_50038842,ACC_1010006,,M_1234,DEV_11795,84.02,PURCHASE,2026-05-28 18:14:25,0
TXN_50014646,ACC_1014347,,M_1381,DEV_10493,236.62,BILL_PAYMENT,2026-05-28 18:15:35,0
TXN_50053899,ACC_1005140,,M_1237,DEV_10732,134.45,PURCHASE,2026-05-28 18:15:39,0
TXN_50064719,ACC_1000612,ACC_1008761,,DEV_10339,82.26,TRANSFER,2026-05-28 18:15:55,0
TXN_50080763,ACC_1007049,,M_1263,DEV_10639,18.14,PURCHASE,2026-05-28 18:16:03,0
TXN_50071826,ACC_1012602,ACC_1001665,,DEV_11508,8.9,TRANSFER,2026-05-28 18:17:07,0
TXN_50086228,ACC_1006776,ACC_1011694,,DEV_11165,15.67,TRANSFER,2026-05-28 18:17:16,0
TXN_50007384,ACC_1007289,ACC_1007201,,DEV_11601,24.86,TRANSFER,2026-05-28 18:17:26,0
TXN_50088359,ACC_1002567,,M_1008,DEV_10440,10.82,PURCHASE,2026-05-28 18:17:56,0
TXN_50005883,ACC_1008250,,M_1388,DEV_10322,91.18,PURCHASE,2026-05-28 18:18:36,0
TXN_50012336,ACC_1008019,,M_1381,DEV_10687,1.82,PURCHASE,2026-05-28 18:18:44,0
TXN_50014274,ACC_1009026,,M_1032,DEV_11685,38.16,PURCHASE,2026-05-28 18:19:20,0
TXN_50034778,ACC_1009271,ACC_1007322,,DEV_11582,107.75,TRANSFER,2026-05-28 18:19:48,0
TXN_50028233,ACC_1002910,,M_1280,DEV_11818,41.48,PURCHASE,2026-05-28 18:19:54,0
TXN_50049814,ACC_1014976,,M_1234,DEV_10175,2.39,PURCHASE,2026-05-28 18:20:46,0
TXN_50079004,ACC_1000459,,M_1320,DEV_11778,147.34,PURCHASE,2026-05-28 18:20:50,0
TXN_50058115,ACC_1005830,,M_1299,DEV_11857,22.24,PURCHASE,2026-05-28 18:21:10,0
TXN_50028842,ACC_1006300,,M_1243,DEV_10447,17.62,PURCHASE,2026-05-28 18:21:16,0
TXN_50018807,ACC_1002756,,M_1217,DEV_10283,8.87,PURCHASE,2026-05-28 18:22:02,0
TXN_50093218,ACC_1010592,,M_1134,DEV_10053,75.95,PURCHASE,2026-05-28 18:24:54,0
TXN_50054828,ACC_1008180,ACC_1004376,,DEV_10924,80.96,TRANSFER,2026-05-28 18:25:44,0
TXN_50078562,ACC_1013639,,M_1161,DEV_11734,110.53,PURCHASE,2026-05-28 18:25:50,0
TXN_50083783,ACC_1001787,,M_1323,DEV_11505,3.66,PURCHASE,2026-05-28 18:26:16,0
TXN_50038558,ACC_1002713,,M_1342,DEV_11798,70.64,PURCHASE,2026-05-28 18:26:24,0
TXN_50020311,ACC_1010896,,M_1475,DEV_11603,14.24,PURCHASE,2026-05-28 18:27:04,0
TXN_50073849,ACC_1000038,,M_1239,DEV_11122,123.04,PURCHASE,2026-05-28 18:27:38,0
TXN_50075821,ACC_1014364,,M_1350,DEV_10807,27.75,PURCHASE,2026-05-28 18:27:59,0
TXN_50010842,ACC_1006564,,M_1087,DEV_11189,65.98,PURCHASE,2026-05-28 18:28:10,0
TXN_50030217,ACC_1007294,,M_1075,DEV_10653,37.52,PURCHASE,2026-05-28 18:28:20,0
TXN_50080219,ACC_1012024,ACC_1003469,,DEV_10047,7.74,TRANSFER,2026-05-28 18:28:29,0
TXN_F_60000434,,ACC_1012883,,,8331.45,TRANSFER,2026-05-28 18:29:07,1
TXN_50067820,ACC_1013946,,M_1211,DEV_10193,10.22,PURCHASE,2026-05-28 18:30:03,0
TXN_50082004,ACC_1008610,,M_1117,DEV_10163,328.78,PURCHASE,2026-05-28 18:30:46,0
TXN_50028380,ACC_1013050,,M_1127,DEV_10616,5.52,PURCHASE,2026-05-28 18:31:03,0
TXN_50066429,ACC_1012395,,M_1340,DEV_10103,139.16,PURCHASE,2026-05-28 18:31:07,0
TXN_50060330,ACC_1005273,,M_1158,DEV_11126,10.49,PURCHASE,2026-05-28 18:31:20,0
TXN_50053851,ACC_1012791,,M_1182,DEV_10058,80.02,PURCHASE,2026-05-28 18:31:33,0
TXN_50039932,ACC_1014393,ACC_1009426,,DEV_11638,27.63,TRANSFER,2026-05-28 18:32:04,0
TXN_50012806,ACC_1003354,ACC_1008898,,DEV_10050,71.28,TRANSFER,2026-05-28 18:32:32,0
TXN_50035039,ACC_1014955,,M_1392,DEV_10264,146.78,PURCHASE,2026-05-28 18:32:49,0
TXN_50039779,ACC_1012601,,M_1187,DEV_11019,66.04,BILL_PAYMENT,2026-05-28 18:33:04,0
TXN_50014518,ACC_1012551,ACC_1005459,,DEV_11740,40.6,TRANSFER,2026-05-28 18:33:30,0
TXN_50071267,ACC_1014896,,M_1453,DEV_11711,8.73,PURCHASE,2026-05-28 18:34:03,0
TXN_50038753,ACC_1007917,,M_1373,DEV_10674,1.5,PURCHASE,2026-05-28 18:34:18,0
TXN_50064252,ACC_1000388,,M_1347,DEV_11253,59.58,PURCHASE,2026-05-28 18:34:29,0
TXN_50079999,ACC_1002247,ACC_1001106,,DEV_11286,7.98,TRANSFER,2026-05-28 18:34:29,0
TXN_50091308,ACC_1003875,,M_1081,DEV_11056,35.3,PURCHASE,2026-05-28 18:34:29,0
TXN_50021693,ACC_1008456,,M_1263,DEV_11644,34.43,PURCHASE,2026-05-28 18:34:53,0
TXN_50003727,ACC_1013732,,M_1444,DEV_10788,42.45,PURCHASE,2026-05-28 18:34:56,0
TXN_F_60004673,ACC_1010449,,M_1126,DEV_10206,765.33,PURCHASE,2026-05-28 18:35:04,1
TXN_F_60000435,ACC_1012883,ACC_1003836,,DEV_11169,8081.51,TRANSFER,2026-05-28 18:35:07,1
TXN_50056365,ACC_1013345,,M_1232,DEV_11739,63.5,PURCHASE,2026-05-28 18:35:29,0
TXN_50045789,ACC_1011377,,M_1005,DEV_10025,6.4,PURCHASE,2026-05-28 18:36:12,0
TXN_50028619,ACC_1014226,,M_1345,DEV_11005,12.58,PURCHASE,2026-05-28 18:36:21,0
TXN_50055822,ACC_1008517,,M_1448,DEV_10313,240.01,BILL_PAYMENT,2026-05-28 18:36:41,0
TXN_50072046,ACC_1002076,,M_1362,DEV_10695,89.48,PURCHASE,2026-05-28 18:36:52,0
TXN_50085952,ACC_1012769,ACC_1012624,,DEV_10062,17.71,TRANSFER,2026-05-28 18:37:29,0
TXN_50049846,ACC_1002658,,M_1153,DEV_11011,66.96,PURCHASE,2026-05-28 18:37:51,0
TXN_50083292,,ACC_1003151,,,1830.57,SALARY,2026-05-28 18:38:08,0
TXN_50017907,ACC_1002676,ACC_1008781,,DEV_10039,402.23,TRANSFER,2026-05-28 18:38:32,0
TXN_50082471,ACC_1012084,,M_1154,DEV_10446,44.8,PURCHASE,2026-05-28 18:40:41,0
TXN_50025120,ACC_1005805,,M_1467,DEV_10555,6.67,PURCHASE,2026-05-28 18:40:53,0
TXN_50090508,ACC_1003376,,M_1363,DEV_10605,7.85,PURCHASE,2026-05-28 18:41:20,0
TXN_50020967,ACC_1012300,,M_1085,DEV_10331,80.96,BILL_PAYMENT,2026-05-28 18:42:29,0
TXN_F_60002184,ACC_1003766,ACC_1007667,,DEV_H_93746,1901.57,TRANSFER,2026-05-28 18:42:52,1
TXN_50081781,ACC_1001505,,M_1089,DEV_11010,44.43,PURCHASE,2026-05-28 18:42:59,0
TXN_50081890,ACC_1014244,,M_1448,DEV_11408,47.9,PURCHASE,2026-05-28 18:43:37,0
TXN_50042922,ACC_1007770,,M_1079,DEV_11403,25.88,PURCHASE,2026-05-28 18:43:48,0
TXN_50016414,ACC_1006950,,M_1437,DEV_11306,6.93,PURCHASE,2026-05-28 18:43:59,0
TXN_50037200,ACC_1009558,,M_1117,DEV_11084,31.82,PURCHASE,2026-05-28 18:44:08,0
TXN_50012469,ACC_1004626,,M_1413,DEV_11755,19.04,PURCHASE,2026-05-28 18:44:09,0
TXN_50061695,ACC_1009397,,M_1201,DEV_11331,8.67,PURCHASE,2026-05-28 18:44:14,0
TXN_50088355,,ACC_1009881,,,4984.16,SALARY,2026-05-28 18:44:29,0
TXN_50016811,ACC_1004227,,M_1426,DEV_11045,94.06,BILL_PAYMENT,2026-05-28 18:45:31,0
TXN_50084168,ACC_1000397,,M_1153,DEV_10357,46.54,PURCHASE,2026-05-28 18:45:48,0
TXN_50026467,ACC_1005557,,,,100,ATM_WITHDRAWAL,2026-05-28 18:46:09,0
TXN_50014260,ACC_1002242,,M_1437,DEV_10774,36.7,PURCHASE,2026-05-28 18:46:26,0
TXN_50006637,ACC_1008255,,M_1305,DEV_10209,36.6,PURCHASE,2026-05-28 18:46:28,0
TXN_50090096,ACC_1006319,,M_1461,DEV_10351,23.08,PURCHASE,2026-05-28 18:46:30,0
TXN_50083558,ACC_1013213,,M_1431,DEV_11810,3.99,PURCHASE,2026-05-28 18:48:30,0
TXN_50081651,ACC_1003124,,M_1301,DEV_10211,24.34,PURCHASE,2026-05-28 18:49:16,0
TXN_50074340,ACC_1003454,,M_1115,DEV_10936,10.78,PURCHASE,2026-05-28 18:49:28,0
TXN_50074118,,ACC_1006514,,,4734.65,SALARY,2026-05-28 18:51:47,0
TXN_50033111,ACC_1004099,,M_1247,DEV_11018,140.61,PURCHASE,2026-05-28 18:52:32,0
TXN_50074671,ACC_1001040,,M_1067,DEV_11003,119.22,PURCHASE,2026-05-28 18:52:42,0
TXN_50017833,ACC_1000674,ACC_1014614,,DEV_11887,233.64,TRANSFER,2026-05-28 18:53:04,0
TXN_50057073,ACC_1001791,,M_1163,DEV_11364,2.75,PURCHASE,2026-05-28 18:53:11,0
TXN_50056755,ACC_1006102,,M_1243,DEV_10224,108.1,BILL_PAYMENT,2026-05-28 18:53:44,0
TXN_50018308,ACC_1004784,,M_1067,DEV_10431,45.75,PURCHASE,2026-05-28 18:55:37,0
TXN_50046300,ACC_1000141,,M_1307,DEV_11065,4.71,PURCHASE,2026-05-28 18:56:01,0
TXN_50006595,ACC_1012558,,M_1364,DEV_10349,14.12,PURCHASE,2026-05-28 18:56:02,0
TXN_50079030,ACC_1013861,,M_1150,DEV_10147,336.75,PURCHASE,2026-05-28 18:56:42,0
TXN_50087384,ACC_1007812,,M_1430,DEV_10394,36.43,PURCHASE,2026-05-28 18:57:29,0
TXN_50007926,ACC_1012413,ACC_1013428,,DEV_11037,33.29,TRANSFER,2026-05-28 18:58:11,0
TXN_50002464,ACC_1013736,,M_1309,DEV_10969,176.73,PURCHASE,2026-05-28 18:58:29,0
TXN_50074981,ACC_1013329,,M_1427,DEV_10030,16.95,PURCHASE,2026-05-28 18:58:52,0
TXN_50045576,ACC_1000269,,M_1169,DEV_11404,226.25,BILL_PAYMENT,2026-05-28 18:59:09,0
TXN_50078036,ACC_1011653,,M_1077,DEV_11267,45.25,PURCHASE,2026-05-28 19:00:00,0
TXN_50040318,ACC_1001780,ACC_1014570,,DEV_11347,55.29,TRANSFER,2026-05-28 19:00:04,0
TXN_50072971,ACC_1014017,,M_1125,DEV_10474,9.71,PURCHASE,2026-05-28 19:00:06,0
TXN_50001011,ACC_1009710,,M_1215,DEV_11692,134.49,BILL_PAYMENT,2026-05-28 19:00:19,0
TXN_50012521,ACC_1005845,,M_1240,DEV_11685,21.41,PURCHASE,2026-05-28 19:00:22,0
TXN_50014241,ACC_1008354,ACC_1013580,,DEV_11083,59.39,TRANSFER,2026-05-28 19:00:40,0
TXN_50026379,ACC_1012430,,M_1198,DEV_10494,58.07,BILL_PAYMENT,2026-05-28 19:01:16,0
TXN_50078442,ACC_1007023,ACC_1008109,,DEV_10191,26.05,TRANSFER,2026-05-28 19:01:38,0
TXN_F_60001365,ACC_1002725,ACC_1002857,,DEV_10074,1322.43,TRANSFER,2026-05-28 19:01:48,1
TXN_50084570,ACC_1012521,,M_1337,DEV_10659,99.73,PURCHASE,2026-05-28 19:01:56,0
TXN_50005541,ACC_1000093,,M_1062,DEV_11374,10.07,PURCHASE,2026-05-28 19:02:32,0
TXN_F_60000476,,ACC_1002746,,,3087.82,TRANSFER,2026-05-28 19:02:33,1
TXN_50073327,ACC_1004540,,M_1263,DEV_11825,7.14,PURCHASE,2026-05-28 19:02:43,0
TXN_50013667,ACC_1008458,,M_1239,DEV_10447,15.15,PURCHASE,2026-05-28 19:02:52,0
TXN_50059535,ACC_1011504,,M_1351,DEV_11829,43.28,BILL_PAYMENT,2026-05-28 19:03:04,0
TXN_50073073,ACC_1005021,,M_1478,DEV_11125,26.23,PURCHASE,2026-05-28 19:04:06,0
TXN_50015888,ACC_1008979,,M_1329,DEV_11794,28.49,PURCHASE,2026-05-28 19:04:27,0
TXN_50075771,ACC_1005700,ACC_1004903,,DEV_11444,93.72,TRANSFER,2026-05-28 19:04:27,0
TXN_50035386,ACC_1007630,,M_1153,DEV_11812,18.69,PURCHASE,2026-05-28 19:04:48,0
TXN_50047376,ACC_1012928,ACC_1006874,,DEV_10689,20.34,TRANSFER,2026-05-28 19:04:56,0
TXN_50004054,ACC_1010545,,M_1031,DEV_10535,19.81,PURCHASE,2026-05-28 19:05:10,0
TXN_50065677,,ACC_1007722,,,2565.55,SALARY,2026-05-28 19:05:17,0
TXN_50077382,ACC_1004114,,M_1089,DEV_11504,8.35,PURCHASE,2026-05-28 19:05:53,0
TXN_50049782,,ACC_1008163,,,3129.76,SALARY,2026-05-28 19:06:31,0
TXN_50061860,,ACC_1006503,,,3503.84,SALARY,2026-05-28 19:06:49,0
TXN_50086455,ACC_1004824,,M_1005,DEV_11157,202.29,BILL_PAYMENT,2026-05-28 19:06:59,0
TXN_50025497,ACC_1003871,,M_1492,DEV_11870,14.45,PURCHASE,2026-05-28 19:07:57,0
TXN_50012913,,ACC_1006872,,,1899.69,SALARY,2026-05-28 19:07:58,0
TXN_50017400,,ACC_1008287,,,3256.48,SALARY,2026-05-28 19:08:04,0
TXN_50000731,ACC_1009176,ACC_1009291,,DEV_11709,34.14,TRANSFER,2026-05-28 19:08:11,0
TXN_F_60000477,ACC_1002746,ACC_1014992,,DEV_11947,2995.19,TRANSFER,2026-05-28 19:08:33,1
TXN_50065083,ACC_1012591,,M_1002,DEV_10414,263.64,PURCHASE,2026-05-28 19:08:35,0
TXN_50089629,ACC_1004518,,M_1073,DEV_11783,26.02,PURCHASE,2026-05-28 19:08:45,0
TXN_50039391,ACC_1003904,,M_1381,DEV_10825,61.7,PURCHASE,2026-05-28 19:09:10,0
TXN_50069733,ACC_1006488,,M_1178,DEV_11406,25.44,PURCHASE,2026-05-28 19:10:20,0
TXN_50071942,ACC_1002632,,M_1109,DEV_11073,55.89,BILL_PAYMENT,2026-05-28 19:10:29,0
TXN_F_60001387,ACC_1009709,ACC_1002857,,DEV_10074,755.48,TRANSFER,2026-05-28 19:10:30,1
TXN_50024906,ACC_1007782,,M_1279,DEV_10335,23.46,PURCHASE,2026-05-28 19:11:13,0
TXN_50002359,ACC_1001482,ACC_1007723,,DEV_11421,71.06,TRANSFER,2026-05-28 19:11:14,0
TXN_50089777,ACC_1001840,,M_1161,DEV_11744,38.18,PURCHASE,2026-05-28 19:11:53,0
TXN_50078073,ACC_1013741,,M_1290,DEV_10430,220.08,PURCHASE,2026-05-28 19:12:18,0
TXN_50035859,ACC_1000168,,M_1266,DEV_10390,13.48,PURCHASE,2026-05-28 19:12:50,0
TXN_50024245,ACC_1006998,,M_1438,DEV_10173,8.54,PURCHASE,2026-05-28 19:12:58,0
TXN_50090663,ACC_1009584,,M_1111,DEV_11399,31.48,PURCHASE,2026-05-28 19:13:03,0
TXN_50049760,,ACC_1004935,,,1821.5,SALARY,2026-05-28 19:13:14,0
TXN_50079490,ACC_1012724,,M_1205,DEV_10392,118.22,BILL_PAYMENT,2026-05-28 19:14:08,0
TXN_50014076,ACC_1002863,ACC_1013491,,DEV_10901,414.1,TRANSFER,2026-05-28 19:14:29,0
TXN_50072410,ACC_1005146,ACC_1000157,,DEV_10790,28.17,TRANSFER,2026-05-28 19:14:33,0
TXN_50018601,ACC_1003481,,,,200,ATM_WITHDRAWAL,2026-05-28 19:14:38,0
TXN_50039773,ACC_1000268,,M_1311,DEV_11092,87.25,PURCHASE,2026-05-28 19:15:16,0
TXN_50054625,ACC_1002354,,M_1425,DEV_10336,27.46,PURCHASE,2026-05-28 19:15:26,0
TXN_50024754,,ACC_1004883,,,4841.92,SALARY,2026-05-28 19:15:33,0
TXN_50061023,ACC_1002108,,M_1007,DEV_10441,11.58,PURCHASE,2026-05-28 19:17:49,0
TXN_50094953,ACC_1008296,,M_1273,DEV_10212,12.46,PURCHASE,2026-05-28 19:18:08,0
TXN_50029209,ACC_1009814,,M_1064,DEV_10360,56.71,PURCHASE,2026-05-28 19:18:36,0
TXN_50040281,ACC_1002546,,M_1005,DEV_10055,16.54,PURCHASE,2026-05-28 19:19:29,0
TXN_50004856,ACC_1001335,,M_1369,DEV_10683,8.99,PURCHASE,2026-05-28 19:20:27,0
TXN_50081456,ACC_1005202,,M_1037,DEV_10000,15.46,PURCHASE,2026-05-28 19:21:32,0
TXN_50063204,ACC_1014620,,M_1351,DEV_11915,223.4,BILL_PAYMENT,2026-05-28 19:22:28,0
TXN_50093640,ACC_1006927,,M_1490,DEV_10229,33.91,PURCHASE,2026-05-28 19:23:55,0
TXN_50013598,ACC_1009710,ACC_1008687,,DEV_11692,5.0,TRANSFER,2026-05-28 19:24:27,0
TXN_50015653,ACC_1005686,,M_1242,DEV_11708,4.81,PURCHASE,2026-05-28 19:24:41,0
TXN_50080928,ACC_1014115,,M_1227,DEV_11519,9.65,PURCHASE,2026-05-28 19:25:05,0
TXN_50010013,ACC_1005821,,M_1324,DEV_10314,47.59,PURCHASE,2026-05-28 19:25:12,0
TXN_50005225,ACC_1005475,,,,50,ATM_WITHDRAWAL,2026-05-28 19:25:44,0
TXN_50057188,ACC_1014370,,M_1432,DEV_11877,23.17,PURCHASE,2026-05-28 19:25:58,0
TXN_50031494,ACC_1006975,,M_1313,DEV_10782,7.93,PURCHASE,2026-05-28 19:26:34,0
TXN_50034961,ACC_1012285,,M_1136,DEV_10217,5.06,PURCHASE,2026-05-28 19:26:35,0
TXN_50062666,ACC_1008188,,M_1447,DEV_11763,57.74,PURCHASE,2026-05-28 19:26:39,0
TXN_50052159,ACC_1007576,ACC_1001910,,DEV_11103,34.18,TRANSFER,2026-05-28 19:27:06,0
TXN_50025145,ACC_1012524,,M_1259,DEV_10610,21.7,PURCHASE,2026-05-28 19:27:32,0
TXN_50046338,ACC_1000753,,M_1492,DEV_10241,31.0,PURCHASE,2026-05-28 19:29:15,0
TXN_50075538,ACC_1002941,,M_1260,DEV_10802,27.27,PURCHASE,2026-05-28 19:29:24,0
TXN_50044166,ACC_1009984,,M_1410,DEV_10047,79.63,PURCHASE,2026-05-28 19:30:35,0
TXN_50031340,ACC_1007884,,,,100,ATM_WITHDRAWAL,2026-05-28 19:32:03,0
TXN_50082119,ACC_1011045,ACC_1004348,,DEV_10380,51.78,TRANSFER,2026-05-28 19:32:18,0
TXN_50016187,ACC_1000383,,M_1407,DEV_10670,6.68,PURCHASE,2026-05-28 19:32:46,0
TXN_50020241,,ACC_1009691,,,4537.49,SALARY,2026-05-28 19:33:40,0
TXN_50004970,ACC_1008300,,M_1265,DEV_11373,66.8,BILL_PAYMENT,2026-05-28 19:33:45,0
TXN_50048069,ACC_1001570,,M_1337,DEV_10915,22.47,PURCHASE,2026-05-28 19:34:03,0
TXN_50021321,ACC_1000154,,M_1352,DEV_11778,98.74,BILL_PAYMENT,2026-05-28 19:34:08,0
TXN_50031059,ACC_1004140,,M_1382,DEV_10698,6.6,PURCHASE,2026-05-28 19:35:43,0
TXN_50093069,ACC_1005978,,M_1234,DEV_11243,142.66,PURCHASE,2026-05-28 19:36:38,0
TXN_50085857,ACC_1011661,,M_1301,DEV_11224,40.11,PURCHASE,2026-05-28 19:36:46,0
TXN_50013988,ACC_1001863,,M_1110,DEV_10962,179.55,PURCHASE,2026-05-28 19:37:19,0
TXN_50082773,ACC_1006738,,M_1127,DEV_11795,14.02,PURCHASE,2026-05-28 19:38:13,0
TXN_50016722,ACC_1010780,,M_1043,DEV_10764,17.11,PURCHASE,2026-05-28 19:38:39,0
TXN_50074573,ACC_1014237,ACC_1005601,,DEV_11231,56.67,TRANSFER,2026-05-28 19:39:24,0
TXN_50067948,ACC_1003089,,M_1323,DEV_10363,30.28,PURCHASE,2026-05-28 19:39:34,0
TXN_F_60004827,ACC_1012973,,M_1208,DEV_11898,748.69,PURCHASE,2026-05-28 19:41:18,1
TXN_50028399,ACC_1013474,,M_1181,DEV_11899,11.48,PURCHASE,2026-05-28 19:41:47,0
TXN_50040111,ACC_1003006,,M_1045,DEV_11571,16.93,PURCHASE,2026-05-28 19:43:04,0
TXN_50080779,ACC_1003259,,M_1196,DEV_10187,42.82,PURCHASE,2026-05-28 19:43:06,0
TXN_50019616,ACC_1012875,,M_1215,DEV_11092,26.86,BILL_PAYMENT,2026-05-28 19:43:28,0
TXN_50035987,ACC_1003834,,M_1235,DEV_10012,8.13,PURCHASE,2026-05-28 19:43:28,0
TXN_50026464,,ACC_1000752,,,4700.69,SALARY,2026-05-28 19:44:12,0
TXN_50032655,ACC_1002308,,M_1352,DEV_10476,102.26,BILL_PAYMENT,2026-05-28 19:44:40,0
TXN_50065552,,ACC_1004894,,,2072.52,SALARY,2026-05-28 19:45:02,0
TXN_50010096,ACC_1003458,,M_1482,DEV_10499,23.32,PURCHASE,2026-05-28 19:45:13,0
TXN_50066452,ACC_1014591,,M_1358,DEV_11140,36.94,PURCHASE,2026-05-28 19:46:03,0
TXN_50092317,ACC_1000587,,M_1344,DEV_10726,114.77,BILL_PAYMENT,2026-05-28 19:46:16,0
TXN_50082175,ACC_1002737,,M_1027,DEV_10705,36.69,PURCHASE,2026-05-28 19:47:32,0
TXN_50077363,ACC_1000533,,,,20,ATM_WITHDRAWAL,2026-05-28 19:47:33,0
TXN_50091878,ACC_1006896,,M_1089,DEV_10646,35.36,PURCHASE,2026-05-28 19:47:42,0
TXN_50092174,ACC_1011200,,M_1133,DEV_10346,157.1,BILL_PAYMENT,2026-05-28 19:48:03,0
TXN_50017203,ACC_1007849,,M_1098,DEV_10393,4.47,PURCHASE,2026-05-28 19:48:07,0
TXN_50063683,ACC_1008408,,M_1127,DEV_11530,18.8,PURCHASE,2026-05-28 19:48:34,0
TXN_50033095,ACC_1007578,,M_1166,DEV_11975,117.4,BILL_PAYMENT,2026-05-28 19:48:53,0
TXN_50031948,ACC_1007706,ACC_1001101,,DEV_11514,47.05,TRANSFER,2026-05-28 19:49:07,0
TXN_50076810,ACC_1005575,ACC_1013718,,DEV_10448,42.14,TRANSFER,2026-05-28 19:49:29,0
TXN_50094836,ACC_1000926,,M_1442,DEV_10969,6.11,PURCHASE,2026-05-28 19:50:01,0
TXN_50066546,ACC_1010696,,M_1081,DEV_11026,88.55,PURCHASE,2026-05-28 19:50:05,0
TXN_50042359,ACC_1011286,,M_1092,DEV_11956,19.99,PURCHASE,2026-05-28 19:50:09,0
TXN_50038741,ACC_1010214,,M_1430,DEV_10775,71.58,PURCHASE,2026-05-28 19:50:53,0
TXN_50070806,ACC_1010626,,M_1068,DEV_10162,12.59,PURCHASE,2026-05-28 19:51:48,0
TXN_50051695,ACC_1000904,,M_1024,DEV_11368,26.38,PURCHASE,2026-05-28 19:51:55,0
TXN_50015541,ACC_1004608,,M_1227,DEV_11598,11.98,PURCHASE,2026-05-28 19:52:03,0
TXN_50094097,ACC_1006330,,M_1211,DEV_10113,156.69,BILL_PAYMENT,2026-05-28 19:53:00,0
TXN_50066017,ACC_1000429,ACC_1010981,,DEV_11123,49.41,TRANSFER,2026-05-28 19:53:51,0
TXN_50002851,ACC_1002345,,M_1002,DEV_11586,196.51,PURCHASE,2026-05-28 19:54:30,0
TXN_50079602,ACC_1003119,,M_1164,DEV_11283,7.95,PURCHASE,2026-05-28 19:54:34,0
TXN_50046225,ACC_1012945,,M_1483,DEV_10708,40.35,PURCHASE,2026-05-28 19:54:36,0
TXN_50025318,ACC_1014487,,M_1070,DEV_10541,20.72,PURCHASE,2026-05-28 19:54:39,0
TXN_50059784,ACC_1008230,ACC_1011569,,DEV_11429,85.31,TRANSFER,2026-05-28 19:55:41,0
TXN_50014842,ACC_1002552,,M_1443,DEV_11396,3.52,PURCHASE,2026-05-28 19:57:14,0
TXN_50001314,ACC_1013265,,M_1166,DEV_10785,229.7,PURCHASE,2026-05-28 19:57:34,0
TXN_50011091,ACC_1009079,,M_1059,DEV_11526,266.88,PURCHASE,2026-05-28 19:58:21,0
TXN_50016326,ACC_1013080,,M_1353,DEV_10693,53.5,PURCHASE,2026-05-28 19:58:57,0
TXN_50061024,ACC_1004647,,M_1168,DEV_11547,7.08,PURCHASE,2026-05-28 19:59:15,0
TXN_50086201,ACC_1007721,,M_1208,DEV_10336,6.32,PURCHASE,2026-05-28 20:00:15,0
TXN_50085589,,ACC_1004325,,,2506.83,SALARY,2026-05-28 20:00:28,0
TXN_50024942,ACC_1008332,ACC_1006853,,DEV_11706,34.68,TRANSFER,2026-05-28 20:01:05,0
TXN_50041833,ACC_1005814,,M_1443,DEV_10306,7.06,PURCHASE,2026-05-28 20:01:09,0
TXN_50018261,ACC_1015044,,M_1163,DEV_10260,14.73,PURCHASE,2026-05-28 20:01:42,0
TXN_50054722,ACC_1006469,,M_1030,DEV_11001,193.06,BILL_PAYMENT,2026-05-28 20:01:49,0
TXN_50068256,ACC_1014702,,M_1179,DEV_11168,14.91,PURCHASE,2026-05-28 20:01:51,0
TXN_50092042,ACC_1011857,,M_1012,DEV_11732,18.71,PURCHASE,2026-05-28 20:03:19,0
TXN_50019056,ACC_1001406,,M_1443,DEV_11494,31.8,PURCHASE,2026-05-28 20:03:36,0
TXN_50029611,ACC_1004892,,M_1441,DEV_10246,31.8,PURCHASE,2026-05-28 20:04:00,0
TXN_50090738,ACC_1005361,,M_1219,DEV_11051,130.94,PURCHASE,2026-05-28 20:04:55,0
TXN_50029470,ACC_1013445,,M_1045,DEV_10889,6.53,PURCHASE,2026-05-28 20:05:24,0
TXN_50002694,ACC_1001553,,M_1260,DEV_11855,15.31,PURCHASE,2026-05-28 20:05:27,0
TXN_50053861,ACC_1007532,,M_1344,DEV_10885,18.95,PURCHASE,2026-05-28 20:05:40,0
TXN_50022632,ACC_1003365,,,,50,ATM_WITHDRAWAL,2026-05-28 20:05:43,0
