transaction_id,sender_account_id,receiver_account_id,merchant_id,device_id,amount,transaction_type,timestamp,fraud_label,txns_last_1h,txns_last_24h,avg_amount_history_24h,device_sharing_count,linked_accounts_count,merchant_risk_score,account_age_days,geo_anomaly,time_since_prev_sec
TXN_50073722,ACC_1011924,,M_1316,DEV_10776,158.76,BILL_PAYMENT,2026-05-30 12:55:19,0,0,0,158.76,13,2,0.13,3388.8566203703704,1,86400.0
TXN_50042844,ACC_1009381,ACC_1007135,,DEV_10508,33.8,TRANSFER,2026-05-30 12:55:20,0,0,1,32.53,3,1,0.0,3226.65525462963,1,82596.0
TXN_50060773,ACC_1004379,,M_1429,DEV_10910,12.78,PURCHASE,2026-05-30 12:55:46,0,0,0,12.78,15,2,0.13,314.63689814814813,1,86400.0
TXN_50036401,ACC_1004620,,M_1184,DEV_10157,81.15,BILL_PAYMENT,2026-05-30 12:56:13,0,0,3,79.1825,9,2,0.09,3729.1803125,1,35443.0
TXN_50019675,ACC_1011117,,M_1420,DEV_10802,115.1,PURCHASE,2026-05-30 12:56:35,0,0,0,115.1,14,3,0.71,2772.3122685185185,0,86400.0
TXN_50020719,ACC_1012925,ACC_1013275,,DEV_10561,140.28,TRANSFER,2026-05-30 12:57:25,0,0,1,80.14,4,2,0.0,2939.1809027777776,1,67317.0
TXN_50000235,ACC_1014394,,M_1271,DEV_11271,64.75,BILL_PAYMENT,2026-05-30 12:58:23,0,0,0,64.75,10,2,0.04,1924.0491666666667,1,86400.0
TXN_50088171,ACC_1012414,,M_1445,DEV_10786,45.05,PURCHASE,2026-05-30 12:59:24,0,0,0,45.05,8,1,0.75,1489.5372800925925,1,86400.0
TXN_50009490,ACC_1009709,,M_1409,DEV_10646,98.76,BILL_PAYMENT,2026-05-30 13:00:10,0,0,0,98.76,17,2,0.04,334.3435763888889,1,86400.0
TXN_50011412,ACC_1008651,,M_1304,DEV_10947,23.63,PURCHASE,2026-05-30 13:00:19,0,0,0,23.63,11,2,0.7,408.02458333333334,1,86400.0
TXN_50057377,ACC_1011092,,M_1255,DEV_10819,9.97,PURCHASE,2026-05-30 13:00:48,0,0,0,9.97,10,2,0.93,1698.992164351852,1,86400.0
TXN_50000107,ACC_1014163,,M_1142,DEV_10724,38.33,PURCHASE,2026-05-30 13:03:02,0,0,0,38.33,9,3,0.89,3028.2109953703703,1,86400.0
TXN_50031208,ACC_1011292,,M_1309,DEV_11700,10.81,PURCHASE,2026-05-30 13:03:05,0,0,0,10.81,6,2,0.79,663.7147800925926,1,86400.0
TXN_50085649,ACC_1014193,ACC_1002052,,DEV_10047,34.19,TRANSFER,2026-05-30 13:03:37,0,0,0,34.19,11,2,0.0,3724.8727893518517,1,86400.0
TXN_50085643,ACC_1001975,,M_1145,DEV_10547,18.44,PURCHASE,2026-05-30 13:04:03,0,0,1,13.405000000000001,5,2,0.42,2829.003738425926,1,64109.0
TXN_50058226,ACC_1012563,ACC_1011505,,DEV_10521,5.0,TRANSFER,2026-05-30 13:04:08,0,0,0,5.0,10,1,0.0,1168.899664351852,1,86400.0
TXN_50002138,,ACC_1010627,,,2594.37,SALARY,2026-05-30 13:04:25,0,0,0,0.0,0,0,0.0,0.0,0,86400.0
TXN_50002300,ACC_1009247,,M_1044,DEV_11144,19.76,PURCHASE,2026-05-30 13:04:39,0,0,0,19.76,9,1,0.14,442.94381944444444,1,86400.0
TXN_50065048,ACC_1010916,,M_1004,DEV_11855,9.16,PURCHASE,2026-05-30 13:04:41,0,0,0,9.16,13,1,0.31,2779.6628356481483,1,86400.0
TXN_50002102,ACC_1011048,,M_1340,DEV_10417,83.83,PURCHASE,2026-05-30 13:05:05,0,0,0,83.83,13,2,0.14,263.48469907407406,1,86400.0
TXN_50007709,ACC_1005208,,M_1206,DEV_10048,47.64,PURCHASE,2026-05-30 13:06:17,0,0,1,110.25999999999999,9,3,0.31,3535.066724537037,1,68734.0
TXN_50053568,ACC_1014559,,M_1216,DEV_10762,1.5,PURCHASE,2026-05-30 13:06:57,0,0,0,1.5,8,1,0.66,1320.2010069444445,1,86400.0
TXN_50055543,ACC_1003725,,M_1243,DEV_10343,221.83,PURCHASE,2026-05-30 13:07:55,0,0,0,221.83,11,1,0.11,3585.049340277778,1,86400.0
TXN_50029225,ACC_1005609,,M_1344,DEV_11092,98.36,PURCHASE,2026-05-30 13:07:58,0,0,1,85.53,14,2,0.11,2707.6081712962964,1,30893.0
TXN_50034330,ACC_1014997,,M_1073,DEV_11291,17.1,PURCHASE,2026-05-30 13:08:59,0,0,0,17.1,10,1,0.56,2087.7296990740742,1,86400.0
TXN_50085903,ACC_1007966,,M_1191,DEV_11532,4.14,PURCHASE,2026-05-30 13:09:43,0,0,0,4.14,13,2,0.23,3195.7887037037035,1,86400.0
TXN_50079375,ACC_1011192,,M_1246,DEV_11127,73.52,PURCHASE,2026-05-30 13:09:53,0,0,1,62.595,9,1,0.55,336.0197337962963,1,48724.0
TXN_50028936,ACC_1012399,,M_1106,DEV_10255,87.36,PURCHASE,2026-05-30 13:09:59,0,0,0,87.36,10,3,0.57,2937.782037037037,0,86400.0
TXN_50029787,ACC_1014444,,M_1390,DEV_11387,10.36,PURCHASE,2026-05-30 13:10:27,0,0,2,41.309999999999995,6,2,0.81,1868.002939814815,1,42799.0
TXN_50020308,ACC_1012794,,M_1463,DEV_11613,18.55,PURCHASE,2026-05-30 13:10:41,0,0,0,18.55,8,1,0.15,3712.198310185185,1,86400.0
TXN_50030072,ACC_1010292,,M_1235,DEV_10074,34.52,PURCHASE,2026-05-30 13:13:26,0,0,0,34.52,22,2,0.09,541.6480787037037,1,86400.0
TXN_50044812,ACC_1005615,,M_1342,DEV_10143,258.39,PURCHASE,2026-05-30 13:13:34,0,0,0,258.39,6,3,0.72,889.4825694444445,1,86400.0
TXN_50026848,ACC_1006157,,M_1021,DEV_10674,17.43,PURCHASE,2026-05-30 13:14:24,0,0,0,17.43,4,2,0.04,1492.3766319444444,1,86400.0
TXN_50051699,ACC_1010511,ACC_1009144,,DEV_10086,14.41,TRANSFER,2026-05-30 13:14:36,0,0,0,14.41,14,2,0.0,2998.804108796296,1,86400.0
TXN_50031156,ACC_1005337,ACC_1010137,,DEV_10599,85.61,TRANSFER,2026-05-30 13:14:38,0,0,0,85.61,11,1,0.0,3407.265613425926,1,86400.0
TXN_50067426,ACC_1006255,,M_1376,DEV_11402,28.19,BILL_PAYMENT,2026-05-30 13:14:41,0,0,0,28.19,12,1,0.08,3398.2839351851853,0,86400.0
TXN_50024867,ACC_1011614,,M_1075,DEV_10668,214.07,PURCHASE,2026-05-30 13:14:56,0,0,0,214.07,12,2,0.09,2199.63875,1,86400.0
TXN_50057583,ACC_1014159,,M_1151,DEV_11273,202.33,BILL_PAYMENT,2026-05-30 13:14:58,0,0,0,202.33,6,2,0.04,1090.3863888888889,1,86400.0
TXN_50078550,ACC_1003306,,M_1063,DEV_11050,28.58,PURCHASE,2026-05-30 13:17:14,0,0,0,28.58,11,2,0.75,2902.687164351852,1,86400.0
TXN_50093836,ACC_1014068,,M_1451,DEV_11222,32.04,PURCHASE,2026-05-30 13:17:55,0,0,1,26.375,14,2,0.13,3136.0118981481482,1,31827.0
TXN_50011932,ACC_1000313,,M_1193,DEV_10717,25.67,PURCHASE,2026-05-30 13:17:57,0,0,0,25.67,10,1,0.84,1665.3322569444445,1,86400.0
TXN_50070618,ACC_1010460,,M_1093,DEV_10045,19.45,PURCHASE,2026-05-30 13:18:20,0,0,0,19.45,6,2,0.78,1766.9665162037038,0,86400.0
TXN_50028551,ACC_1002694,,M_1233,DEV_11084,165.2,BILL_PAYMENT,2026-05-30 13:18:31,0,0,0,165.2,10,3,0.11,1050.1744560185184,1,86400.0
TXN_50029894,ACC_1005405,,M_1094,DEV_11171,64.79,PURCHASE,2026-05-30 13:18:48,0,0,0,64.79,11,2,0.03,3370.6363194444443,1,86400.0
TXN_50048409,ACC_1014289,,M_1066,DEV_10834,86.84,PURCHASE,2026-05-30 13:19:41,0,0,1,53.550000000000004,7,1,0.94,2135.4375810185184,1,70512.0
TXN_50011012,ACC_1007062,,M_1094,DEV_11063,17.66,PURCHASE,2026-05-30 13:20:37,0,0,0,17.66,6,1,0.03,488.6880902777778,1,86400.0
TXN_50019768,ACC_1010367,,M_1487,DEV_11928,334.9,PURCHASE,2026-05-30 13:20:39,0,0,0,334.9,12,2,0.3,279.1934259259259,1,86400.0
TXN_50023303,ACC_1012167,ACC_1002525,,DEV_10527,86.12,TRANSFER,2026-05-30 13:21:55,0,0,0,86.12,11,2,0.0,3547.4796527777776,1,86400.0
TXN_50053039,ACC_1013645,,M_1473,DEV_11479,32.81,PURCHASE,2026-05-30 13:22:01,0,0,2,55.376666666666665,8,1,0.27,2836.098900462963,1,44418.0
TXN_50025031,ACC_1014946,,M_1079,DEV_10379,10.19,PURCHASE,2026-05-30 13:22:21,0,0,0,10.19,8,1,0.31,791.6440625,1,86400.0
TXN_50077778,ACC_1003491,,,,50.0,ATM_WITHDRAWAL,2026-05-30 13:22:23,0,0,1,68.485,0,1,0.0,2388.1868287037037,0,80886.0
TXN_50049905,ACC_1013351,,M_1405,DEV_11001,125.85,PURCHASE,2026-05-30 13:22:26,0,0,0,125.85,14,1,0.21,3379.1217592592593,1,86400.0
TXN_50094055,ACC_1008265,ACC_1015018,,DEV_10149,377.29,TRANSFER,2026-05-30 13:22:27,0,0,0,377.29,9,1,0.0,3700.522962962963,1,86400.0
TXN_50028882,ACC_1007905,,M_1416,DEV_10126,9.99,PURCHASE,2026-05-30 13:22:30,0,0,0,9.99,12,2,0.22,3633.9266087962965,1,86400.0
TXN_50094212,ACC_1011981,ACC_1009798,,DEV_10672,57.98,TRANSFER,2026-05-30 13:23:21,0,0,0,57.98,8,3,0.0,1778.147037037037,1,86400.0
TXN_50089821,ACC_1010536,,M_1297,DEV_10052,7.18,PURCHASE,2026-05-30 13:23:40,0,0,0,7.18,14,3,0.68,3517.039849537037,1,86400.0
TXN_50010600,ACC_1013412,,M_1235,DEV_11497,136.14,BILL_PAYMENT,2026-05-30 13:23:42,0,0,0,136.14,14,1,0.09,3141.1965509259257,1,86400.0
TXN_50008662,ACC_1009245,,M_1080,DEV_11589,13.6,PURCHASE,2026-05-30 13:23:51,0,0,0,13.6,6,1,0.22,1396.394699074074,1,86400.0
TXN_50071712,ACC_1002568,ACC_1002090,,DEV_11999,205.61,TRANSFER,2026-05-30 13:23:55,0,0,0,205.61,4,2,0.0,2933.309502314815,1,86400.0
TXN_50044222,ACC_1000357,,M_1473,DEV_10538,22.88,PURCHASE,2026-05-30 13:25:04,0,0,0,22.88,8,2,0.27,2534.3903935185185,1,86400.0
TXN_50052832,,ACC_1007383,,,1902.62,SALARY,2026-05-30 13:25:49,0,0,0,0.0,0,0,0.0,0.0,0,86400.0
TXN_50091446,ACC_1014855,,M_1261,DEV_10440,25.89,PURCHASE,2026-05-30 13:25:50,0,0,0,25.89,15,2,0.75,275.16814814814813,1,86400.0
TXN_50076784,ACC_1014185,,M_1191,DEV_10759,7.17,PURCHASE,2026-05-30 13:27:06,0,0,0,7.17,8,2,0.23,1642.7306134259259,1,86400.0
TXN_50076911,ACC_1012413,,M_1243,DEV_11037,46.5,PURCHASE,2026-05-30 13:27:41,0,0,0,46.5,9,1,0.11,3547.740219907407,1,86400.0
TXN_50021422,ACC_1010502,ACC_1006303,,DEV_10249,81.21,TRANSFER,2026-05-30 13:28:01,0,0,0,81.21,8,1,0.0,2003.5215277777777,1,86400.0
TXN_50062112,ACC_1007701,,M_1115,DEV_10894,48.56,PURCHASE,2026-05-30 13:29:10,0,0,0,48.56,13,2,0.56,1249.9596643518519,1,86400.0
TXN_50007997,,ACC_1007214,,,1598.16,SALARY,2026-05-30 13:29:13,0,0,0,0.0,0,0,0.0,0.0,0,86400.0
TXN_50051853,,ACC_1007147,,,1521.14,SALARY,2026-05-30 13:29:32,0,0,0,0.0,0,0,0.0,0.0,0,86400.0
TXN_50013970,ACC_1000264,,M_1094,DEV_10409,24.59,BILL_PAYMENT,2026-05-30 13:30:03,0,0,0,24.59,13,1,0.03,3405.5930671296296,1,86400.0
TXN_50088696,ACC_1006116,,,,300.0,ATM_WITHDRAWAL,2026-05-30 13:30:28,0,0,0,300.0,0,3,0.0,2732.8990856481482,0,86400.0
TXN_50063736,ACC_1011069,,M_1342,DEV_11563,72.59,PURCHASE,2026-05-30 13:31:59,0,0,1,41.915,7,1,0.72,1844.3743287037037,1,9813.0
TXN_50087140,ACC_1001757,,M_1199,DEV_11610,87.96,BILL_PAYMENT,2026-05-30 13:32:26,0,0,1,45.945,18,3,0.05,2648.877395833333,1,75625.0
TXN_50007459,ACC_1007747,ACC_1010178,,DEV_11248,17.71,TRANSFER,2026-05-30 13:32:37,0,0,1,58.855000000000004,10,1,0.0,745.6017476851852,0,38774.0
TXN_50044696,ACC_1005045,ACC_1002717,,DEV_10744,42.14,TRANSFER,2026-05-30 13:32:43,0,0,0,42.14,11,1,0.0,2676.3933217592594,1,86400.0
TXN_50057115,ACC_1008961,,M_1092,DEV_11460,11.38,PURCHASE,2026-05-30 13:34:06,0,0,0,11.38,12,2,0.1,1792.9229166666667,1,86400.0
TXN_50054789,ACC_1009013,,M_1178,DEV_11485,15.31,PURCHASE,2026-05-30 13:34:25,0,0,0,15.31,8,3,0.22,1198.1287847222222,1,86400.0
TXN_50037587,ACC_1002129,,M_1047,DEV_11250,9.92,PURCHASE,2026-05-30 13:34:26,0,0,0,9.92,10,1,0.58,2648.1422685185184,1,86400.0
TXN_50053735,ACC_1007137,,M_1228,DEV_10873,26.01,PURCHASE,2026-05-30 13:34:40,0,0,0,26.01,12,1,0.25,2833.462199074074,1,86400.0
TXN_50064446,ACC_1001324,,M_1000,DEV_11320,77.06,BILL_PAYMENT,2026-05-30 13:34:49,0,0,0,77.06,5,2,0.01,147.99435185185186,1,86400.0
TXN_50085782,ACC_1014370,,M_1296,DEV_11877,27.48,PURCHASE,2026-05-30 13:34:49,0,0,1,24.37,12,1,0.12,3504.3602083333335,1,10279.0
TXN_50074832,ACC_1012273,,M_1353,DEV_10646,165.55,PURCHASE,2026-05-30 13:35:40,0,0,2,126.29333333333334,17,1,0.37,2991.0231597222223,1,34551.0
TXN_50079532,,ACC_1011899,,,4374.04,SALARY,2026-05-30 13:36:26,0,0,0,0.0,0,0,0.0,0.0,0,86400.0
TXN_50090099,ACC_1003439,ACC_1011863,,DEV_10944,108.52,TRANSFER,2026-05-30 13:37:30,0,0,0,108.52,12,1,0.0,215.99015046296296,1,86400.0
TXN_50023070,ACC_1004859,,M_1368,DEV_11785,2.01,PURCHASE,2026-05-30 13:37:32,0,0,0,2.01,6,1,0.67,703.4819328703703,1,86400.0
TXN_50022483,ACC_1011689,,M_1137,DEV_11100,18.82,PURCHASE,2026-05-30 13:37:39,0,0,0,18.82,12,2,0.22,854.3752083333334,1,86400.0
TXN_50090504,ACC_1004497,,M_1087,DEV_11839,5.48,PURCHASE,2026-05-30 13:37:55,0,0,1,19.21,13,2,0.31,1531.0521643518518,1,45967.0
TXN_50009449,ACC_1010774,,M_1351,DEV_11415,20.77,PURCHASE,2026-05-30 13:38:05,0,0,0,20.77,2,1,0.03,2572.994710648148,1,86400.0
TXN_50090040,,ACC_1001685,,,3985.32,SALARY,2026-05-30 13:38:22,0,0,0,0.0,0,0,0.0,0.0,0,86400.0
TXN_50043262,ACC_1010272,,M_1301,DEV_10740,11.17,PURCHASE,2026-05-30 13:39:07,0,0,0,11.17,12,2,0.82,635.7186111111112,1,86400.0
TXN_50070738,ACC_1000587,,M_1058,DEV_10726,27.46,PURCHASE,2026-05-30 13:40:26,0,0,0,27.46,6,1,0.82,1684.3011226851852,1,86400.0
TXN_50094897,ACC_1010152,,M_1211,DEV_10542,226.26,BILL_PAYMENT,2026-05-30 13:40:42,0,0,0,226.26,7,2,0.15,2572.9692939814813,1,86400.0
TXN_50001402,ACC_1010412,,M_1424,DEV_10604,13.24,PURCHASE,2026-05-30 13:41:06,0,0,0,13.24,10,2,0.63,2167.0837037037036,1,86400.0
TXN_50063986,ACC_1001152,ACC_1012655,,DEV_10457,63.25,TRANSFER,2026-05-30 13:41:07,0,0,0,63.25,10,1,0.0,1199.8083796296296,1,86400.0
TXN_50075493,ACC_1002699,,M_1351,DEV_10770,199.88,BILL_PAYMENT,2026-05-30 13:41:10,0,0,0,199.88,6,3,0.03,391.1725347222222,1,86400.0
TXN_50016543,ACC_1014980,,M_1183,DEV_11810,72.73,PURCHASE,2026-05-30 13:41:16,0,0,0,72.73,8,2,0.26,2348.399375,0,86400.0
TXN_50010441,ACC_1004805,,M_1486,DEV_10343,6.94,PURCHASE,2026-05-30 13:41:58,0,0,2,18.893333333333334,11,1,0.7,1594.1937268518518,1,27245.0
TXN_50053933,ACC_1014838,,M_1346,DEV_11237,6.74,PURCHASE,2026-05-30 13:42:08,0,0,0,6.74,13,2,0.84,180.80422453703704,1,86400.0
TXN_50070709,ACC_1006872,,,,200.0,ATM_WITHDRAWAL,2026-05-30 13:42:08,0,0,0,200.0,0,1,0.0,1663.5745717592592,0,86400.0
TXN_50037163,ACC_1000013,,M_1407,DEV_10739,30.96,PURCHASE,2026-05-30 13:43:08,0,0,0,30.96,8,1,0.89,1388.1557060185185,1,86400.0
TXN_50057196,ACC_1003276,,M_1025,DEV_11795,153.36,BILL_PAYMENT,2026-05-30 13:44:04,0,0,0,153.36,16,1,0.05,2644.996990740741,1,86400.0
TXN_50082610,ACC_1011982,,M_1483,DEV_11297,35.27,PURCHASE,2026-05-30 13:44:59,0,0,0,35.27,5,3,0.05,1797.3592824074074,1,86400.0
TXN_50028953,ACC_1008911,ACC_1005230,,DEV_11870,105.0,TRANSFER,2026-05-30 13:45:24,0,0,1,248.995,8,1,0.0,1878.7491435185186,1,41750.0
TXN_50071059,ACC_1012102,,M_1174,DEV_10717,76.56,PURCHASE,2026-05-30 13:46:30,0,0,0,76.56,10,3,0.85,2790.868726851852,1,86400.0
TXN_50048642,ACC_1010911,,M_1178,DEV_11281,27.55,PURCHASE,2026-05-30 13:46:54,0,0,0,27.55,14,3,0.22,2295.642164351852,0,86400.0
TXN_50022911,ACC_1011591,,M_1248,DEV_11652,20.86,PURCHASE,2026-05-30 13:47:37,0,0,0,20.86,11,2,0.83,1968.7715277777777,1,86400.0
TXN_50056874,ACC_1001276,ACC_1005979,,DEV_11681,11.25,TRANSFER,2026-05-30 13:48:11,0,0,0,11.25,8,1,0.0,2715.565428240741,1,86400.0
TXN_50072888,ACC_1002767,,M_1281,DEV_10970,62.06,PURCHASE,2026-05-30 13:48:29,0,0,0,62.06,9,3,0.28,252.91789351851853,1,86400.0
TXN_50077009,ACC_1009856,,M_1232,DEV_10014,19.34,PURCHASE,2026-05-30 13:50:11,0,0,0,19.34,12,1,0.23,654.1011921296297,1,86400.0
TXN_50077451,ACC_1015004,,M_1199,DEV_11822,78.53,BILL_PAYMENT,2026-05-30 13:50:36,0,0,0,78.53,8,2,0.05,2518.6113194444442,1,86400.0
TXN_50026277,ACC_1013640,,M_1199,DEV_11847,144.42,BILL_PAYMENT,2026-05-30 13:50:42,0,0,0,144.42,13,2,0.05,797.2998958333334,1,86400.0
TXN_50026276,ACC_1013692,,M_1349,DEV_10265,11.03,PURCHASE,2026-05-30 13:51:55,0,0,0,11.03,11,1,0.95,1649.2452083333333,1,86400.0
TXN_50045356,ACC_1006130,,M_1246,DEV_10986,73.53,PURCHASE,2026-05-30 13:52:01,0,0,1,39.265,11,1,0.55,3308.2975,1,81023.0
TXN_50086188,ACC_1011731,,M_1203,DEV_10863,14.47,PURCHASE,2026-05-30 13:52:07,0,0,0,14.47,13,2,0.04,950.3361921296296,1,86400.0
TXN_50013537,ACC_1006157,,M_1138,DEV_10674,3.05,PURCHASE,2026-05-30 13:52:13,0,1,1,10.24,4,2,0.39,1492.4028935185186,1,2269.0
TXN_50088135,ACC_1007861,,,,300.0,ATM_WITHDRAWAL,2026-05-30 13:52:57,0,0,1,163.825,0,1,0.0,471.540625,0,12821.0
TXN_50078908,ACC_1010774,,M_1453,DEV_11415,2.88,PURCHASE,2026-05-30 13:53:01,0,1,1,11.825,2,1,0.07,2573.0050810185185,1,896.0
TXN_50055299,ACC_1004495,,M_1007,DEV_10425,74.43,PURCHASE,2026-05-30 13:53:56,0,0,1,42.215,9,1,0.88,3441.820763888889,1,84766.0
TXN_50008823,ACC_1000762,,M_1449,DEV_10425,53.42,PURCHASE,2026-05-30 13:55:20,0,0,0,53.42,9,2,0.26,3798.533611111111,1,86400.0
TXN_50025263,ACC_1014264,,M_1330,DEV_10125,43.97,PURCHASE,2026-05-30 13:55:42,0,0,1,40.21,10,1,0.77,3016.3365625,1,27160.0
TXN_50071883,ACC_1001150,,M_1480,DEV_11532,35.46,PURCHASE,2026-05-30 13:55:43,0,0,0,35.46,13,3,0.06,1302.172361111111,1,86400.0
TXN_50052836,ACC_1004746,,M_1402,DEV_10633,89.11,PURCHASE,2026-05-30 13:56:03,0,0,0,89.11,8,3,0.44,2515.9335300925927,1,86400.0
TXN_50075909,ACC_1006752,,M_1057,DEV_10497,48.36,PURCHASE,2026-05-30 13:56:15,0,0,0,48.36,9,2,0.06,952.7653356481482,1,86400.0
TXN_50015269,ACC_1014999,ACC_1003947,,DEV_11398,162.18,TRANSFER,2026-05-30 13:56:19,0,0,1,105.61500000000001,9,1,0.0,267.8336689814815,1,46111.0
TXN_50085468,,ACC_1001602,,,3586.28,SALARY,2026-05-30 13:57:41,0,0,0,0.0,0,0,0.0,0.0,0,86400.0
TXN_50024660,ACC_1014405,,M_1321,DEV_11591,2.75,PURCHASE,2026-05-30 13:57:47,0,0,1,10.8,10,2,0.31,3491.784178240741,1,13612.0
TXN_50037647,ACC_1006776,,M_1103,DEV_11165,255.53,PURCHASE,2026-05-30 13:57:53,0,0,0,255.53,7,3,0.83,1248.6556828703704,1,86400.0
TXN_50036461,ACC_1013592,,M_1461,DEV_11853,40.73,PURCHASE,2026-05-30 13:58:15,0,0,0,40.73,5,1,0.79,1506.1627546296297,1,86400.0
TXN_50008924,ACC_1001828,,M_1204,DEV_10819,22.76,PURCHASE,2026-05-30 13:58:21,0,0,0,22.76,10,1,0.32,3271.2165740740743,1,86400.0
TXN_50063325,ACC_1010075,,M_1389,DEV_11262,10.45,PURCHASE,2026-05-30 13:58:40,0,0,0,10.45,7,1,0.31,1348.998599537037,1,86400.0
TXN_50010244,ACC_1003123,,M_1485,DEV_11743,214.77,PURCHASE,2026-05-30 13:59:44,0,0,0,214.77,8,2,0.72,1349.1843055555555,1,86400.0
TXN_50062865,ACC_1006157,,M_1065,DEV_10674,88.39,PURCHASE,2026-05-30 14:00:00,0,2,2,36.29,4,2,0.85,1492.4082986111111,1,467.0
TXN_50093829,ACC_1013956,,M_1346,DEV_10905,8.2,PURCHASE,2026-05-30 14:00:23,0,0,0,8.2,8,2,0.84,1296.5341550925925,1,86400.0
TXN_50089719,ACC_1011845,ACC_1003807,,DEV_10938,296.01,TRANSFER,2026-05-30 14:01:14,0,0,0,296.01,8,3,0.0,3017.7535532407405,0,86400.0
TXN_50006699,ACC_1002433,,M_1299,DEV_11388,162.28,PURCHASE,2026-05-30 14:01:15,0,0,0,162.28,8,2,0.7,734.677025462963,1,86400.0
TXN_50085045,ACC_1014420,,M_1022,DEV_11526,157.96,PURCHASE,2026-05-30 14:01:18,0,0,0,157.96,10,1,0.59,566.7328356481481,1,86400.0
TXN_50073337,ACC_1010007,,M_1152,DEV_10730,19.18,PURCHASE,2026-05-30 14:02:02,0,0,1,19.96,7,1,0.15,541.0468981481481,1,77520.0
TXN_50025970,ACC_1004669,ACC_1004910,,DEV_10688,49.57,TRANSFER,2026-05-30 14:02:46,0,0,0,49.57,12,2,0.0,1137.9741782407407,1,86400.0
TXN_50061143,ACC_1013652,,,,200.0,ATM_WITHDRAWAL,2026-05-30 14:03:04,0,0,0,200.0,0,3,0.0,1312.6907638888888,0,86400.0
TXN_F_60001201,ACC_1012818,ACC_1002857,,DEV_10074,1645.02,TRANSFER,2026-05-30 14:03:23,1,0,0,1645.02,22,1,0.0,1417.5539699074075,0,86400.0
TXN_50082602,ACC_1012925,,M_1097,DEV_10561,26.73,PURCHASE,2026-05-30 14:03:37,0,0,2,62.336666666666666,4,2,0.57,2939.226875,1,3972.0
TXN_50085618,ACC_1000024,,,,100.0,ATM_WITHDRAWAL,2026-05-30 14:04:52,0,0,0,100.0,0,1,0.0,453.20255787037036,0,86400.0
TXN_50049422,ACC_1008909,,M_1421,DEV_10094,14.06,PURCHASE,2026-05-30 14:05:07,0,0,0,14.06,9,2,0.8,3564.0525231481483,1,86400.0
TXN_50016173,ACC_1013374,,M_1389,DEV_11953,66.76,PURCHASE,2026-05-30 14:05:08,0,0,0,66.76,8,1,0.31,3084.939895833333,1,86400.0
TXN_50002641,ACC_1014294,,M_1094,DEV_11453,30.97,PURCHASE,2026-05-30 14:05:40,0,0,0,30.97,8,1,0.03,142.87061342592594,1,86400.0
TXN_50042035,ACC_1008987,,M_1233,DEV_11792,208.09,BILL_PAYMENT,2026-05-30 14:06:52,0,0,0,208.09,7,3,0.11,2490.1519328703703,1,86400.0
TXN_50020847,ACC_1011567,,M_1379,DEV_11794,20.44,PURCHASE,2026-05-30 14:08:20,0,0,0,20.44,14,1,0.89,958.0621990740741,0,86400.0
TXN_50053750,ACC_1011843,,M_1470,DEV_11719,6.05,PURCHASE,2026-05-30 14:08:43,0,0,1,26.63,13,3,0.24,2012.6081944444445,1,42755.0
TXN_50034651,ACC_1008358,,M_1275,DEV_10125,29.91,PURCHASE,2026-05-30 14:08:51,0,0,1,27.045,10,2,0.33,2249.2549074074072,1,72714.0
TXN_F_60001714,ACC_1009600,ACC_1002038,,DEV_10911,1121.25,TRANSFER,2026-05-30 14:09:19,1,0,0,1121.25,20,2,0.0,3186.15375,1,86400.0
TXN_50035632,ACC_1008534,,M_1384,DEV_10179,242.16,BILL_PAYMENT,2026-05-30 14:09:34,0,0,0,242.16,12,2,0.07,3252.268912037037,1,86400.0
TXN_50009680,ACC_1002442,ACC_1013558,,DEV_10362,71.09,TRANSFER,2026-05-30 14:09:35,0,0,1,57.875,8,2,0.0,2105.605949074074,1,8885.0
TXN_50035087,ACC_1014855,,M_1170,DEV_10440,49.76,PURCHASE,2026-05-30 14:10:11,0,1,1,37.825,15,2,0.85,275.1989467592593,1,2661.0
TXN_50014477,ACC_1003628,,M_1015,DEV_11566,60.11,BILL_PAYMENT,2026-05-30 14:10:19,0,0,0,60.11,15,2,0.12,3399.306666666667,1,86400.0
TXN_50046093,ACC_1006392,,M_1478,DEV_10540,35.15,PURCHASE,2026-05-30 14:11:27,0,0,0,35.15,11,1,0.14,2642.7921990740742,1,86400.0
TXN_50079402,ACC_1001785,,M_1486,DEV_10609,72.51,PURCHASE,2026-05-30 14:11:38,0,0,0,72.51,13,2,0.7,2130.232465277778,1,86400.0
TXN_50034003,ACC_1006096,,M_1031,DEV_10343,32.01,PURCHASE,2026-05-30 14:12:04,0,0,0,32.01,11,1,0.92,1444.469224537037,1,86400.0
TXN_50079701,ACC_1006898,,M_1495,DEV_10957,20.35,PURCHASE,2026-05-30 14:12:21,0,0,0,20.35,9,2,0.22,733.3193402777778,1,86400.0
TXN_50028024,ACC_1000891,ACC_1005326,,DEV_11073,25.48,TRANSFER,2026-05-30 14:12:48,0,0,1,14.84,15,1,0.0,1857.7058333333334,1,42220.0
TXN_50019553,ACC_1008758,,M_1240,DEV_10931,44.57,PURCHASE,2026-05-30 14:14:26,0,0,0,44.57,7,1,0.93,3248.144490740741,1,86400.0
